GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-100kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Ambient air temp(°C),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),CO₂ in g/km (Average)(g/km),DPF Pressure(psi),DPF Temperature(°C),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine reference torque(Nm),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(gal/hr),Fuel flow rate/minute(gal/min),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel Trim Bank 1 Short Term(%),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Turbo Pressure Control(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Thu Jan 02 18:01:55 GMT+05:30 2020,02-Jan-2020 18:01:55.598,78.53398419,17.34537152,2.47,3.216,425.0926513671875,112.7,11.08040524,1.41285312,1.87725699,0.22803979,-,14.90196133,0.56527621,1.39554322,-0.28843418,0.54628271,14.90196133,7.45098066,-,-,-,-,5.27118635,3.65882349,13.77858543,224.03649902,-,-,83,2.9394474,36.07843018,26.27450943,-,-,814.5,1.50864875,0.25212502,0.00420208,5.22250843,-6.25,3.90625,-,4.6875,3.21600008,425.09265137,112.69999695,17.34537125,78.53398132,33,1.8920002,3.94186401,55,5.94654703,6.97956419,12.22921658,8.17696857,19.7162838,34.5458107,0.085,0.45499998,4.70588255,83,8.8920002,7,14.90196133,-1,24.22878838,3.94092369,25.37423325,11.1325531,0.04786014,48,35.49499893,13.17199993,-7.8320384,-,13.19299984,13.19999981,-
Thu Jan 02 18:01:56 GMT+05:30 2020,02-Jan-2020 18:01:56.598,78.53400209,17.34536911,1.88,3.216,424.492431640625,110.5,10.24917507,-0.74906623,2.78634119,0.03703354,-,14.90196133,0.05376275,1.01949465,-0.07599113,0.15399565,14.90196133,7.45098066,-,-,-,-,5.19999981,3.62790704,13.77858543,224.03649902,-,-,83,-,40.7843132,29.01960754,-,-,764.5,1.53593409,0.26594752,0.00443246,5.22156143,-6.25,3.90625,-,3.90625,3.21600008,424.49243164,110.5,17.34536934,78.53400421,33,5.76799965,-,55,6.52669811,5.78970337,12.22842598,8.17749691,16.35509491,34.54357529,0.84499997,0.45499998,4.70588255,84,6.76799965,1,15.29411793,-7.5,-,3.97865391,25.13360596,11.23913574,0.04904125,49,36.49000168,13.17199993,-7.25188732,-,13.73499966,13.5,-
Thu Jan 02 18:01:57 GMT+05:30 2020,02-Jan-2020 18:01:57.603,78.53400688,17.34536849,0.41,3.216,423.5360107421875,111.6,9.93177414,-1.57790184,1.4903872,0.03485554,-,16.47058868,0.01592639,0.99947125,-0.10358431,0.04740782,21.96078491,10.98039246,-,-,-,-,5.06451607,3.56818175,13.77858543,224.03649902,-,-,83,-,43.92156982,29.80392075,-,-,757.5,1.5591898,0.25491855,0.00424864,5.22075462,-6.25,1.5625,-,2.34375,3.21600008,423.53601074,111.59999847,17.34536934,78.53400421,33,0.47599995,-,55,6.81677389,0.86288482,12.22703171,8.1784296,2.43752766,34.53963852,0.83999997,0.45499998,6.27450991,85,1.47599995,1,16.47058868,7.5,-,3.91633844,25.53352356,11.06310272,0.04928764,50,37.49000168,13.17199993,-6.96181154,-,13.66399956,13.89999962,-
Thu Jan 02 18:01:58 GMT+05:30 2020,02-Jan-2020 18:01:58.599,78.53401171,17.34536811,0.42,3.216,423.06866455078125,111.3,10.06592083,-1.39584541,0.38008291,0.05563062,-,14.90196133,-0.01804214,0.96809316,-0.11750299,0.01212275,22.35294151,11.37254906,-,-,-,-,4.953125,3.52222228,13.77858543,224.03649902,-,-,83,-,52.54901886,30.19607925,-,-,806,1.58132541,0.35318181,0.00588636,5.21998644,-6.25,3.90625,-,3.90625,3.21600008,423.06866455,111.30000305,17.34536743,78.53401184,33,0.48800004,-,55,7.25188684,0.62281048,12.22560883,8.17938232,1.75935173,34.53561783,0.105,0.45499998,4.70588255,86,1.51199996,2,18.03921509,2,-,3.85175943,25.96162033,10.88067627,0.04955097,51,38.44599915,13.17199993,-6.52669859,-,13.05200005,13.10000038,-
Thu Jan 02 18:01:59 GMT+05:30 2020,02-Jan-2020 18:01:59.601,78.53401825,17.34536783,0.37,3.216,423.087890625,110.9,9.5161581,-1.05928075,1.5706358,0.06321745,-,16.86274529,-0.0012721,0.98005831,-0.18331149,-0.04843572,23.13725471,11.37254906,-,-,-,-,4.95384598,3.53846145,13.77858543,224.03649902,-,-,84,1.21800303,34.11764908,30.58823586,-,-,944.5,1.62396681,0.34951392,0.00582523,5.21850681,-6.25,2.34375,-,3.125,3.21600008,423.08789062,110.90000153,17.34536743,78.53401947,33,3.66799998,1.63336897,55,7.3969245,3.14673185,12.22435188,8.18022251,8.88907337,34.53206635,0.89999998,0.45499998,4.70588255,87,1.33200002,5,14.50980377,14,12.31426334,3.81575608,26.20658112,10.77897167,0.05040264,52,39.48300171,13.17199993,-6.38166094,-,13.80500031,13.80000019,-
Thu Jan 02 18:02:01 GMT+05:30 2020,02-Jan-2020 18:02:00.605,78.53404684,17.34535944,1.26,3.216,423.5513916015625,112.2,10.21444035,-0.50951838,0.74419558,0.09423503,-,16.07843208,0.0210056,0.97383153,-0.17317772,0.15179797,22.74509811,11.37254906,-,-,-,-,5.01492548,3.61290312,13.77858543,224.03649902,-,-,84,1.19243526,48.23529434,41.96078491,-,-,706.5,1.6467663,0.28026709,0.00467112,5.21771574,-6.25,0.78125,-,1.5625,3.21600008,423.5513916,112.19999695,17.3453598,78.53404999,33,3.6079998,1.59908199,55,8.99234009,4.70905113,12.22342968,8.18083954,13.3024044,34.52946472,0.875,0.45499998,5.88235283,88,4.53599977,8,16.47058868,3,16.11701775,3.83261085,26.09133148,10.82658386,0.05312778,53,40.50600052,13.17199993,-4.78624535,-,13.31099987,13.39999962,-
Thu Jan 02 18:02:01 GMT+05:30 2020,02-Jan-2020 18:02:01.598,78.53404684,17.34535944,1.26,3.216,423.5513916015625,112.2,10.35577393,-1.48926914,3.45587754,0.12626781,-,15.29411793,0.13622166,1.07419264,-0.15584041,0.23457748,14.90196133,7.45098066,-,-,-,-,5.057971,3.67368412,13.77858543,224.03649902,-,-,84,1.19243526,42.74509811,29.80392075,-,-,810,1.67476976,0.26446787,0.0044078,5.21674395,-6.25,0,-,0.78125,3.21600008,423.5513916,112.19999695,17.3453598,78.53404999,33,1.46400023,1.59908199,54,6.52669811,5.82209635,12.22264481,8.18136501,16.44659996,34.52724457,0.64999998,0.45499998,5.09803915,89,4.53599977,6,15.29411793,-8.5,16.11701775,3.86945295,25.84290886,10.93065834,0.05519667,54,41.47100067,13.17199993,-7.25188732,-,13.73499966,13.80000019,-
Thu Jan 02 18:02:02 GMT+05:30 2020,02-Jan-2020 18:02:02.599,78.53406154,17.34535093,1.61,3.216,424.359619140625,116.7,9.69222546,-1.30960822,1.50595784,0.03748634,-,14.90196133,0.01758717,0.99446547,-0.14814851,0.05448927,14.50980377,7.45098066,-,-,-,-,5.04285717,3.67708325,13.77858543,224.03649902,-,-,84,1.19243526,40.39215851,29.01960754,-,-,773,1.7016474,0.24754263,0.00412571,5.21581125,-6.25,1.5625,-,1.5625,3.21600008,424.35961914,116.69999695,17.34535027,78.53406525,33,1.796,1.59908199,54,6.38166046,3.55438304,12.22158241,8.18207645,10.04063034,34.5242424,0.085,0.45499998,4.70588255,90,5.796,4,14.90196133,-6,16.11701775,3.86372447,25.88122368,10.91447639,0.05610917,55,42.49000168,13.17199993,-7.39692497,-,13.80500031,13.89999962,-
Thu Jan 02 18:02:03 GMT+05:30 2020,02-Jan-2020 18:02:03.598,78.53407678,17.34534441,1.43,3.216,424.621337890625,119.4,10.10185242,-1.6988734,0.56094146,0.03640907,-,19.6078434,0.04000248,1.01607597,-0.20516628,-0.02023208,27.45098114,13.72549057,-,-,-,-,4.97260284,3.66666675,13.77858543,224.03649902,-,-,84,1.19243526,60,48.23529434,-,-,1118,1.73042452,0.3651858,0.00608643,5.21481276,-6.25,3.90625,-,3.90625,3.21600008,424.62133789,119.40000153,17.34534454,78.53408051,33,1.14799976,1.59908199,54,9.28241539,1.80701447,12.22030544,8.18293095,5.10456038,34.52063751,0.14,0.45499998,9.4117651,91,5.14799976,4,19.6078434,4.5,16.11701775,3.82699752,26.12960052,10.81072712,0.05728653,56,43.45299911,13.17199993,-4.49617004,-,13.85299969,13.89999962,-
Thu Jan 02 18:02:04 GMT+05:30 2020,02-Jan-2020 18:02:04.598,78.53408478,17.34534085,0.79,3.216,423.75830078125,124.8,9.76409054,-2.04861331,0.19084013,0.03478615,-,14.50980377,0.01752502,0.99532008,-0.20882908,-0.08054636,28.23529434,14.50980377,-,-,-,-,5,3.70000005,13.77858543,224.03649902,-,-,84,1.13590634,68.62744904,47.05882263,-,-,1011,1.7878021,0.59399462,0.00989991,5.21282196,-6.25,0,-,0.78125,3.21600008,423.75830078,124.80000305,17.34534073,78.53408813,32,4.15600014,1.52327549,54,10.5877552,1.48126149,12.21898937,8.1838131,4.18435431,34.51691818,0.105,0.45499998,4.31372547,92,2.8440001,7,19.6078434,14,10.72885513,3.78584433,26.41363716,10.69447517,0.05885403,57,44.47999954,13.17199993,-3.19083023,-,13.71100044,13.89999962,-
Thu Jan 02 18:02:05 GMT+05:30 2020,02-Jan-2020 18:02:05.600,78.53409576,17.34533473,1.32,3.216,423.15704345703125,133.3,9.45746994,-1.80187905,-0.84879756,0.058943,-,16.07843208,0.06589025,1.02926207,-0.27561435,-0.10154648,23.92156982,11.76470566,-,-,-,-,5.11842108,3.81372547,13.77858543,224.03649902,-,-,84,2.22578359,31.76470566,20,-,-,1311,1.81897175,0.36506936,0.00608449,5.21174002,-6.25,0,-,0,3.21600008,423.15704346,133.30000305,17.34533501,78.53409576,33,5.24800014,2.9848249,54,4.78624535,5.42277241,12.21815586,8.18437099,15.31856632,34.51456451,0.91499996,0.45499998,5.88235283,93,4.75199986,10,15.68627453,21.5,16.21221161,3.81406713,26.21818542,10.77420139,0.06133458,58,45.48199844,13.17199993,-8.99234009,-,13.94699955,14,-
Thu Jan 02 18:02:07 GMT+05:30 2020,02-Jan-2020 18:02:06.602,78.53411768,17.34529419,2.66,3.216,421.568359375,176.5,10.20485878,-2.27498603,0.41361964,0.06127576,-,20,-0.02002447,0.95161062,-0.22531173,-0.04196475,30.19607925,14.90196133,-,-,-,-,5.26923084,3.95192313,13.77858543,224.03649902,-,-,85,2.22578359,52.94117737,40,-,-,1584,1.8658179,0.62431878,0.01040531,5.21011448,-6.25,0,-,1.5625,3.21600008,421.56835938,176.5,17.34529495,78.53411865,33,5.77200031,2.9848249,54,7.68700027,3.52328539,12.21709061,8.18508434,9.95278358,34.51155472,0.85499996,0.45499998,9.8039217,94,9.57600021,12,20,18,16.21221161,3.80913877,26.25210762,10.7602787,0.06380625,59,46.49900055,13.17199993,-6.09158516,-,13.8760004,14,-
Thu Jan 02 18:02:07 GMT+05:30 2020,02-Jan-2020 18:02:07.620,78.53411768,17.34529419,2.66,3.216,421.568359375,176.5,11.67927551,-0.72271597,-1.33388197,0.033852,-,20.3921566,-0.02453058,0.95722681,-0.07000854,-0.27235556,30.19607925,14.90196133,-,-,-,-,5.48750019,4.14150953,13.77858543,224.03649902,-,-,85,2.31481457,47.05882263,36.86274338,-,-,2028,1.92900944,0.66515982,0.011086,5.20792198,-6.25,0.78125,-,1.5625,3.21600008,421.56835938,176.5,17.34529495,78.53411865,33,5.42399979,3.10421753,54,7.3969245,4.29904079,12.21612072,8.18573475,12.14418316,34.50881577,0.57499999,0.45499998,9.4117651,95,9.57600021,15,20.7843132,21,12.33503056,3.81730366,26.19595528,10.78334427,0.06759403,60,47.50099945,13.17199993,-6.38166094,-,13.89999962,14,-
Thu Jan 02 18:02:08 GMT+05:30 2020,02-Jan-2020 18:02:08.600,78.53411758,17.34526113,3.0,3.216,421.68243408203125,194.8,10.17611217,-1.10719025,2.14794612,0.05099238,-,16.86274529,0.0394908,1.01497722,-0.15193342,0.06291372,14.90196133,7.45098066,-,-,-,-,5.62962961,4.26168203,13.77858543,224.65206909,-,-,85,5.00182438,31.37254906,36.47058868,-,-,2211,1.96135032,0.66419911,0.01106999,5.20679951,-6.25,0,-,0,3.21600008,421.68243408,194.80000305,17.34526062,78.53411865,34,6.20000076,6.70755672,54,6.52669811,4.96760654,12.21612072,8.18573475,14.03278732,34.50881577,0.84499997,0.45499998,6.66666698,95,10.79999924,17,13.72549057,-11.5,21.60238647,3.81730366,26.19595528,10.78334427,0.0697007,61,48.44300079,13.17199993,-7.25188732,-,13.85299969,14,-
Thu Jan 02 18:02:09 GMT+05:30 2020,02-Jan-2020 18:02:09.601,78.53410874,17.34522049,3.9,3.216,422.3868408203125,201.0,9.40237236,-0.90477234,0.55734825,0.03115575,-,14.90196133,0.0440436,1.02852952,-0.13459611,0.01529718,22.35294151,10.98039246,-,-,-,-,5.87951803,4.47706413,13.77858543,224.79676819,-,-,85,5.00182438,23.13725471,18.43137169,-,-,1193,2.01575899,0.25538844,0.00425647,5.20491171,-6.25,0,-,0,3.21600008,422.38684082,201,17.34522057,78.53411102,34,1.96000004,6.70755672,54,4.20609426,13.78075504,12.21560574,8.18607998,38.92868805,34.50735855,0.11499999,0.45499998,4.70588255,97,14.03999996,16,14.50980377,0,21.60238647,3.8860867,25.73229218,10.97764587,0.07640375,62,49.48500061,13.17199993,-9.57249069,-,13.8760004,14,-
Thu Jan 02 18:02:10 GMT+05:30 2020,02-Jan-2020 18:02:10.600,78.53409988,17.3451855,3.43,3.216,421.75732421875,201.7,9.44189835,-1.10120153,0.50943875,0.0295829,-,17.25490189,0.02753954,1.01485503,-0.09161913,0.02958215,24.70588303,12.54901981,-,-,-,-,6.09411764,4.66666651,13.77858543,224.6598053,-,-,86,5.00182438,32.54901886,21.56862831,-,-,1099.5,2.04079509,0.28784874,0.00479748,5.20404291,-6.25,0,-,0,3.21600008,421.75732422,201.69999695,17.34518623,78.53410339,34,2.65200043,6.70755672,54,5.07632065,11.46254826,12.21626759,8.18563557,32.38008118,34.50923157,0.20999999,0.45499998,7.05882359,98,12.34799957,15,18.4313736,18,21.60238647,4.10765505,24.34428215,11.60354614,0.08097139,63,50.48899841,13.17199993,-8.70226479,-,13.82900047,13.89999962,-
Thu Jan 02 18:02:12 GMT+05:30 2020,02-Jan-2020 18:02:11.616,78.5340754,17.34510302,4.21,3.216,422.095458984375,200.4,9.61437225,-1.4365685,1.74191236,0.02986698,-,13.33333397,-0.03655203,0.94672674,-0.11103202,0.03776243,14.90196133,7.45098066,-,-,-,-,6.3103447,4.85840702,13.77858543,224.65658569,-,-,86,-,20.3921566,16.47058868,-,-,1042,2.0659287,0.21179263,0.00352988,5.20317078,-5.46875,0.78125,-,0.78125,3.21600008,422.09545898,200.3999939,17.34510231,78.53407288,34,0.70800018,-,54,3.62594342,16.61741257,12.21589375,8.18588638,46.94184113,34.5081749,0.095,0.45499998,3.52941179,99,15.15600014,15,13.72549057,1.5,-,4.18789291,23.87786102,11.83020592,0.08479472,64,51.50299835,13.17199993,-10.15264225,-,13.82900047,14,-
Thu Jan 02 18:02:12 GMT+05:30 2020,02-Jan-2020 18:02:12.600,78.5340754,17.34510302,4.21,3.216,422.095458984375,200.4,9.77606773,-0.71313405,-0.75178063,0.00691789,-,13.33333397,-0.01174461,0.98066878,-0.11750299,-0.07847077,14.90196133,7.45098066,-,-,-,-,6.409091,4.94736862,13.77858543,224.49940491,-,-,86,-,19.6078434,14.11764717,-,-,903.5,2.07683206,0.18201065,0.00303351,5.20279217,-5.46875,2.34375,-,1.5625,3.21600008,422.09545898,200.3999939,17.34510231,78.53407288,34,0.15600014,-,54,3.48090577,18.12795067,12.21661758,8.18540096,51.20890045,34.51021957,0.09999999,0.45499998,3.52941179,99,15.15600014,15,13.33333397,11,-,4.40570641,22.69736481,12.44549751,0.08773223,65,52.45100021,13.17199993,-10.2976799,-,13.80500031,14,-
Thu Jan 02 18:02:13 GMT+05:30 2020,02-Jan-2020 18:02:13.602,78.53406504,17.3450596,4.33,3.216,422.3414306640625,197.6,10.47075653,-0.67001545,1.62094069,0.03467397,-,10.1960783,-0.07650709,0.89947653,-0.10981108,0.07646613,14.90196133,7.45098066,-,-,-,-,6.62222242,5.13793087,13.77858543,224.65180969,-,-,86,0.87869561,30.58823586,21.1764698,-,-,1098.5,2.1293273,0.28545061,0.00475751,5.20097065,-6.25,3.125,-,1.5625,3.21600008,422.34143066,197.6000061,17.34506035,78.53406525,34,0.41200066,1.17835021,54,4.78624535,12.32943726,12.21616364,8.18570614,34.82891846,34.50893402,0.075,0.45499998,0.39215687,101,15.58799934,16,16.07843208,0.5,7.63836527,4.46876431,22.37708664,12.62362766,0.09383806,66,53.49200058,13.17199993,-8.99234009,-,13.85299969,13.60000038,-
Thu Jan 02 18:02:14 GMT+05:30 2020,02-Jan-2020 18:02:14.611,78.5340579,17.34502232,3.71,3.216,422.9215087890625,194.6,10.83846283,-0.09989156,1.43169796,0.07772865,-,14.90196133,-0.06024243,0.85967386,-0.23190479,0.19953658,14.50980377,7.45098066,-,-,-,-,6.80434799,5.30508471,13.77858543,224.63095093,-,-,86,0.87869561,34.11764908,24.70588303,-,-,832,2.15592337,0.28015578,0.00466926,5.20004797,-6.25,3.125,-,3.90625,3.21600008,422.92150879,194.6000061,17.3450222,78.53405762,34,0.64400005,1.17835021,54,5.65647173,12.56245804,12.21608639,8.18575764,35.48717117,34.50871658,0.105,0.45499998,5.09803915,102,13.35599995,14,14.90196133,5,7.63836527,4.57657671,21.84993935,12.9281826,0.09784222,67,54.50400162,13.17199993,-8.12211418,-,13.4989996,13.39999962,-
Thu Jan 02 18:02:15 GMT+05:30 2020,02-Jan-2020 18:02:15.604,78.5340532,17.34498166,4.34,3.216,423.50518798828125,192.7,9.61317444,-1.94920099,1.90240955,0.01391145,-,14.90196133,-0.00508985,0.97627342,-0.16133462,0.00015757,14.90196133,7.45098066,-,-,-,-,6.8723402,5.38333321,13.77858543,224.5978241,-,-,86,0.87869561,36.07843018,27.45098114,-,-,747,2.18407154,0.24708046,0.00411801,5.19907093,-6.25,5.46875,-,4.6875,3.21600008,423.50518799,192.69999695,17.34498215,78.53404999,33,6.62400055,1.17835021,54,6.23662281,9.79283619,12.21614647,8.18571663,27.66337967,34.50888824,0.085,0.45499998,4.70588255,103,15.62400055,9,14.90196133,2,7.63836527,4.69802999,21.28507423,13.27127171,0.10144986,68,55.48400116,13.17199993,-7.54196262,-,13.66399956,13.89999962,-
Thu Jan 02 18:02:16 GMT+05:30 2020,02-Jan-2020 18:02:16.602,78.53405079,17.34495306,2.89,3.216,423.84210205078125,194.5,10.17970562,-1.37069297,-0.01038007,0.02258439,-,14.90196133,-0.04631099,0.93573838,-0.1502241,0.00357619,29.80392265,16.07843208,-,-,-,-,6.88421059,5.40495872,13.77858543,224.5978241,-,-,87,0.87869561,70.19608307,27.84313774,-,-,842.5,2.20001912,0.38600841,0.00643347,5.1985178,-6.25,0,-,4.6875,3.21600008,423.84210205,194.5,17.34495354,78.53404999,33,2.40400028,1.17835021,54,10.29767895,5.12861347,12.21527958,8.18629837,14.48760796,34.50643921,0.875,0.45499998,4.70588255,103,10.40400028,8,21.96078491,9,7.63836527,4.70436239,21.25642395,13.28915882,0.10242973,69,56.39400101,13.17199993,-3.48090649,-,13.8760004,13.89999962,-
Thu Jan 02 18:02:17 GMT+05:30 2020,02-Jan-2020 18:02:17.600,78.53404997,17.34493037,2.38,3.216,423.58392333984375,193.7,8.94363976,-1.89410496,-0.52061701,-0.04758304,-,22.35294151,-0.00053826,0.97554094,-0.21566632,-0.1070407,31.76470566,15.68627453,-,-,-,-,6.92783499,5.46341467,13.77858543,224.5978241,-,-,87,0.67225957,47.05882263,48.23529434,-,-,1936.5,2.26639891,0.67122245,0.01118704,5.1962142,-6.25,0,-,3.125,3.21600008,423.58392334,193.69999695,17.34493065,78.53404999,33,0.43200016,0.90151495,54,8.99234009,2.94937682,12.21437931,8.18690109,8.33157253,34.50389862,0.88499999,0.45499998,12.15686321,105,8.56799984,9,22.35294151,14,4.3156085,4.70667744,21.24596786,13.29569912,0.1060589,70,57.48199844,13.17199993,-4.78624535,-,13.75800037,13.89999962,-
Thu Jan 02 18:02:19 GMT+05:30 2020,02-Jan-2020 18:02:18.600,78.5340416,17.34488261,2.9,3.216,423.47869873046875,198.9,10.02648449,-1.90393019,0.57949543,0.040562,-,19.2156868,0.00966013,0.98463428,-0.20199479,-0.00828898,30.98039246,15.29411793,-,-,-,-,6.95918369,5.5,13.77858543,224.5978241,-,-,87,0.71511155,67.05882263,48.23529434,-,-,1141,2.33047891,1.00067651,0.01667794,5.19399071,-6.25,-0.78125,-,0,3.21600008,423.47869873,198.8999939,17.34488297,78.53404236,34,0.6760006,0.95898038,54,10.29767895,1.97834969,12.21312714,8.18774128,5.58855867,34.50035858,0.82999998,0.45499998,9.01960754,106,10.44000053,10,15.29411793,7.5,5.98480749,4.66770124,21.42337608,13.18559742,0.10764223,71,58.5,13.17199993,-3.48090649,-,13.75800037,13.80000019,-
Thu Jan 02 18:02:19 GMT+05:30 2020,02-Jan-2020 18:02:19.603,78.5340416,17.34488261,2.9,3.216,423.47869873046875,198.9,9.93049431,-0.92284822,0.20703697,0.03586346,-,21.56862831,-0.00129412,0.99455345,-0.07969057,-0.06471431,32.54901886,14.90196133,-,-,-,-,7.07000017,5.61111116,13.77858543,224.5978241,-,-,87,2.40933466,70.98039246,47.45098114,-,-,933.5,2.40867472,0.49392807,0.00823213,5.1912775,-6.25,0.78125,-,0.78125,3.21600008,423.47869873,198.8999939,17.34488297,78.53404236,34,2.55999947,3.2309711,54,10.1526413,5.34406567,12.21201324,8.18848705,15.09623146,34.49721527,0.83499998,0.45499998,11.37254906,107,10.44000053,13,21.17647171,3,24.64591026,4.64585018,21.5241394,13.1238699,0.11162028,72,59.5,13.17199993,-3.62594414,-,13.75800037,13.89999962,-
Thu Jan 02 18:02:20 GMT+05:30 2020,02-Jan-2020 18:02:20.604,78.5340291,17.34485671,3.31,3.216,422.5111083984375,205.5,9.99522686,-0.64701581,0.1389863,0.04569343,-,23.52941132,0.01615253,1.00759017,-0.12767211,-0.11796733,35.29411697,17.64705849,-,-,-,-,7.1386137,5.67716551,13.77858543,224.5978241,-,-,87,2.40933466,78.4313736,63.13725662,-,-,985.5,2.42834997,0.54352832,0.00905881,5.19059467,-6.25,3.125,-,2.34375,3.21600008,422.5111084,205.5,17.34485626,78.5340271,34,2.08400059,3.2309711,54,11.60301876,5.26108646,12.21116352,8.18905735,14.86182594,34.49481201,0.07,0.45499998,13.33333397,108,11.91599941,14,22.35294151,0.5,24.64591026,4.6543951,21.48462296,13.14800835,0.11303778,73,60.45399857,13.17199993,-2.17556667,-,13.71100044,13.80000019,-
Thu Jan 02 18:02:21 GMT+05:30 2020,02-Jan-2020 18:02:21.603,78.53401051,17.34482504,4.14,3.216,422.2530517578125,205.0,10.05910397,-0.87787837,-0.54536623,0.04979056,-,56.86274719,0.03358811,1.02866769,-0.05793874,-0.17785053,54.50980377,27.84313774,-,-,-,-,7.35922337,5.87596893,13.77858543,225.93618774,-,-,87,3.67430925,99.60784149,74.11764526,-,-,1459.5,2.55104327,0.8348887,0.01391481,5.18633699,-6.25,10.15625,-,5.46875,3.21600008,422.25305176,205,17.34482574,78.53401184,34,5.09600067,4.92733002,54,13.77858543,4.47893333,12.20933437,8.19028473,12.65235329,34.4896431,0.09,0.45499998,46.66666794,109,14.90399933,20,69.41176605,0.5,29.05698967,4.65659142,21.47448921,13.15421295,0.12105472,74,61.47299957,13.17199993,0,-,13.80500031,13.80000019,-
Thu Jan 02 18:02:22 GMT+05:30 2020,02-Jan-2020 18:02:22.598,78.53398921,17.34478242,5.02,3.216,422.57098388671875,200.3,9.64794445,-0.39299557,1.10829866,0.01677049,-,13.72549057,0.01455928,1.00949275,-0.02914957,-0.006714,14.90196133,7.45098066,-,-,-,-,7.63809538,6.12213755,13.77858543,226.64274597,-,-,87,7.63278484,26.27450943,21.96078491,-,-,1704,2.60767508,0.38908705,0.00648478,5.18437195,-6.25,0,-,0,3.21600008,422.57098389,200.30000305,17.34478188,78.53398895,34,3.9280014,10.23573303,54,4.78624535,12.43741512,12.20936203,8.19026566,35.13394165,34.48972321,0.015,0.45499998,5.09803915,110,18.0719986,22,15.29411793,-28,44.99145508,4.76033592,21.00648499,13.44727612,0.12622778,75,62.44300079,13.17199993,-8.99234009,-,13.82900047,14,-
Thu Jan 02 18:02:24 GMT+05:30 2020,02-Jan-2020 18:02:23.623,78.53395459,17.34467541,5.87,3.216,422.5718994140625,193.2,9.75205326,-0.61466151,-0.15693559,0.01519412,-,18.4313736,-0.00267431,0.9911921,-0.10648999,-0.08668172,30.98039246,15.68627453,-,-,-,-,7.88785028,6.34586477,13.77858543,226.74732971,-,-,87,7.63278484,60.7843132,36.86274338,-,-,1604.5,2.65436769,0.50429934,0.00840499,5.18275166,-6.25,0,-,0,3.21600008,422.36065674,195.1000061,17.34472656,78.53397369,34,1.35599899,10.23573303,54,7.54196215,9.15978241,12.20898914,8.19051552,25.87508965,34.48867035,0.68000001,0.45499998,7.84313726,111,22.35599899,21,21.17647171,12.5,44.99145508,4.81822348,20.75410652,13.61079979,0.13248946,76,63.51800156,13.17199993,-6.23662281,-,13.8760004,14,-
Thu Jan 02 18:02:24 GMT+05:30 2020,02-Jan-2020 18:02:24.884,78.53395459,17.34467541,5.87,3.216,422.5718994140625,193.2,9.77251625,-1.25292051,0.48098969,0.02452904,-,20.3921566,0.0133522,1.00646281,-0.11390641,-0.08452655,33.72549057,16.47058868,-,-,-,-,8.15596294,6.58518505,13.77858543,227.42829895,-,-,87,2.62528419,65.09803772,52.54901886,-,-,1106.5,2.75071812,0.53738558,0.00895643,5.17940855,-6.25,3.125,-,2.34375,3.21600008,422.57189941,193.19999695,17.34467506,78.53395081,34,1.86800003,3.52056408,54,10.44271755,9.00514984,12.20814133,8.19108486,25.43827438,34.48627472,0.11499999,0.45499998,10.1960783,112,21.13199997,23,20,4.5,22.65619278,4.82414484,20.72863197,13.62752724,0.14071028,77,64.73899841,13.17199993,-3.33586788,-,13.89999962,14,-
