GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-100kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Ambient air temp(°C),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),CO₂ in g/km (Average)(g/km),DPF Pressure(psi),DPF Temperature(°C),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine reference torque(Nm),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(gal/hr),Fuel flow rate/minute(gal/min),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel Trim Bank 1 Short Term(%),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Turbo Pressure Control(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V)
Fri Mar 27 18:09:27 GMT+05:30 2020,27-Mar-2020 18:09:27.229,78.53972006,17.34097288,0.0,3.216,430.12347412109375,0.0,9.90063286,-0.71912277,0.84241021,0.03103462,-,15.29411793,0.00229544,0.99055845,-0.06475851,0.03605311,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,273.30862427,-,-,83,-,38.4313736,28.62745094,-,-,748,0.02160953,0.23707317,0.00395122,4.77989721,-6.25,2.34375,-,2.34375,3.21600008,430.12347412,0,17.3409729,78.53971863,16,0,-,41,6.23662281,0,12.12848854,8.24487877,0,34.26126862,0.14,0.75999999,5.09803915,419,0,0,15.29411793,-2.5,-,6.44828939,15.50766563,18.21550751,-,0,0,0,-7.54196262,-,13.73499966,13.89999962
Fri Mar 27 18:09:28 GMT+05:30 2020,27-Mar-2020 18:09:28.224,78.53972003,17.34097293,0.0,3.216,430.1221923828125,0.0,10.63604355,-0.83051252,2.13117766,0.03594085,-,15.29411793,-0.04243898,0.95612794,-0.0455898,-0.09385458,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,273.30862427,-,-,83,-,38.4313736,28.62745094,-,-,751,0.04916233,0.24377982,0.004063,4.77894115,-6.25,0,-,0.78125,3.21600008,430.12219238,0,17.3409729,78.53971863,15,0,-,41,6.23662281,0,12.12842083,8.24492455,0,34.26107788,0.84999996,0.75999999,5.09803915,419,0,0,15.29411793,-1.5,-,6.44828939,15.50766563,18.21550751,-,0,0,0,-7.54196262,-,13.75800037,13.80000019
Fri Mar 27 18:09:29 GMT+05:30 2020,27-Mar-2020 18:09:29.223,78.53971998,17.34097298,0.0,3.216,430.1246337890625,0.0,9.79523087,-0.61372173,1.01847792,0.03049871,-,15.29411793,0.01890936,1.01436663,-0.06256083,-0.03207517,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,273.30862427,-,-,83,-,38.4313736,28.23529434,-,-,743.5,0.07600705,0.24475755,0.00407929,4.77800989,-6.25,-2.34375,-,-1.5625,3.21600008,430.12463379,0,17.3409729,78.53971863,14,0,-,41,6.23662281,0,12.12835407,8.24497032,0,34.26088715,0.78499997,0.75999999,5.09803915,420,0,0,15.29411793,0,-,6.44828939,15.50766563,18.21550751,-,0,0,0,-7.54196262,-,13.80500031,13.80000019
Fri Mar 27 18:09:30 GMT+05:30 2020,27-Mar-2020 18:09:30.224,78.53971996,17.340973,0.0,3.216,430.1259765625,0.0,9.87068939,-0.57180083,0.90589041,0.03091459,-,15.29411793,0.01244056,1.00618649,-0.05828754,-0.00765643,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,273.30862427,-,-,83,-,38.82352829,28.62745094,-,-,746.5,0.1049822,0.24794842,0.00413247,4.77700424,-6.25,-2.34375,-,0,3.21600008,430.12597656,0,17.3409729,78.53971863,15,0,-,41,6.38166046,0,12.12828636,8.2450161,0,34.26069641,0.78499997,0.75999999,5.09803915,421,0,0,15.29411793,0,-,6.44828939,15.50766563,18.21550751,-,0,0,0,-7.39692497,-,13.80500031,13.89999962
Fri Mar 27 18:09:31 GMT+05:30 2020,27-Mar-2020 18:09:31.226,78.53971993,17.34097301,0.0,3.216,430.1279296875,0.0,9.86709595,-0.66043353,0.91667008,0.03139216,-,15.29411793,0.01713014,1.01107013,-0.07171785,-0.01974371,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,273.30862427,-,-,84,-,38.82352829,28.62745094,-,-,750,0.12893786,0.24329096,0.00405485,4.77617311,-6.25,0,-,1.5625,3.21600008,430.12792969,0,17.3409729,78.53971863,14,0,-,41,6.23662281,0,12.1282196,8.24506187,0,34.26050568,0.08,0.75999999,5.09803915,422,0,0,15.29411793,-3,-,6.44828939,15.50766563,18.21550751,-,0,0,0,-7.54196262,-,13.80500031,13.89999962
Fri Mar 27 18:09:32 GMT+05:30 2020,27-Mar-2020 18:09:32.224,78.53971992,17.340973,0.0,3.216,430.1295166015625,0.0,9.58203316,-0.38375574,0.16329211,0.02975294,-,15.29411793,-0.02257387,0.97590721,-0.03643277,-0.06858119,14.50980377,7.45098066,-,-,-,-,-,0,13.77858543,273.30862427,-,-,84,-,30.58823586,25.49019623,-,-,756,0.14393903,0.21600935,0.00360016,4.77565241,-6.25,0,-,0.78125,3.21600008,430.1295166,0,17.3409729,78.53971863,14,0,-,41,5.51143408,0,12.12815189,8.24510765,0,34.26031494,0.86500001,0.75999999,3.52941179,423,0,0,13.72549057,-10.5,-,6.44828939,15.50766563,18.21550751,-,0,0,0,-8.26715088,-,13.85299969,13.80000019
Fri Mar 27 18:09:33 GMT+05:30 2020,27-Mar-2020 18:09:33.223,78.53971989,17.34097302,0.0,9.648001,430.13201904296875,0.0,10.09107304,-0.76463687,0.78132552,0.03344152,-,13.72549057,-0.03005406,0.96589547,-0.05083983,-0.03207517,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,273.30862427,-,-,84,-,27.05882454,20,-,-,724.5,0.17122118,0.17571793,0.00292863,4.77470589,-6.25,-0.78125,-,-0.78125,9.64800072,430.13201904,0,17.3409729,78.53971863,12,0,-,41,4.6412077,0,12.12801743,8.2451992,0,34.25993729,0.875,0.75999999,3.52941179,425,0,0,13.72549057,-6,-,6.44828939,15.50766563,18.21550751,-,0,0,0,-9.13737774,-,13.71100044,13.89999962
Fri Mar 27 18:09:34 GMT+05:30 2020,27-Mar-2020 18:09:34.230,78.53971984,17.34097305,0.0,9.648001,430.1328125,0.0,10.02519798,-0.70474988,1.10711062,0.03172255,-,13.72549057,-0.00433661,0.98921531,-0.05096192,-0.00240641,14.50980377,7.45098066,-,-,-,-,-,0,13.77858543,273.30862427,-,-,84,-,26.66666794,19.6078434,-,-,685,0.18248035,0.16807802,0.0028013,4.77431488,-6.25,-2.34375,-,-3.125,9.64800072,430.1328125,0,17.3409729,78.53971863,13,0,-,41,4.6412077,0,12.12801743,8.2451992,0,34.25993729,0.84999996,0.75999999,3.52941179,425,0,0,13.72549057,-4,-,6.44828939,15.50766563,18.21550751,-,0,0,0,-9.13737774,-,13.82900047,13.80000019
Fri Mar 27 18:09:35 GMT+05:30 2020,27-Mar-2020 18:09:35.226,78.53971982,17.34097307,0.0,9.648001,430.13525390625,0.0,9.93057632,-0.73469341,0.77773231,0.03198927,-,13.72549057,0.00825243,1.0027678,-0.06585735,-0.02255186,14.50980377,7.45098066,-,-,-,-,-,0,13.77858543,273.30862427,-,-,84,-,26.27450943,19.6078434,-,-,691.5,0.19968891,0.16613773,0.00276896,4.77371788,-6.25,-3.125,-,-4.6875,9.64800072,430.13525391,0,17.3409729,78.53971863,13,0,-,41,4.6412077,0,12.12794971,8.24524498,0,34.25974655,0.815,0.75999999,3.52941179,426,0,0,13.72549057,-2.5,-,6.44828939,15.50766563,18.21550751,-,0,0,0,-9.13737774,-,13.75800037,13.80000019
Fri Mar 27 18:09:36 GMT+05:30 2020,27-Mar-2020 18:09:36.222,78.53971981,17.34097307,0.0,9.648001,430.13623046875,0.0,10.19168377,-0.81494188,1.0076983,0.03338081,-,13.72549057,0.02939141,1.02266896,-0.07684579,-0.01534833,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,273.30862427,-,-,84,-,26.27450943,19.6078434,-,-,689,0.21239455,0.16247314,0.00270789,4.77327728,-6.25,-2.34375,-,-3.125,9.64800072,430.13623047,0,17.3409729,78.53971863,14,0,-,41,4.49617004,0,12.12788296,8.24529076,0,34.25955582,0.11,0.755,3.52941179,427,0,0,13.72549057,-3,-,6.44828939,15.50766563,18.21550751,-,0,0,0,-9.28241539,-,13.85299969,13.80000019
Fri Mar 27 18:09:37 GMT+05:30 2020,27-Mar-2020 18:09:37.223,78.53971981,17.34097304,0.0,9.648001,430.13616943359375,0.0,9.97968292,-0.777812,0.80288482,0.03322946,-,13.72549057,0.02400874,1.01729691,-0.07928766,-0.01815649,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,273.30862427,-,-,84,-,25.88235283,19.2156868,-,-,697.5,0.23344673,0.1643528,0.00273921,4.77254677,-6.25,-1.5625,-,-0.78125,9.64800072,430.13616943,0,17.3409729,78.53971863,15,0,-,41,4.49617004,0,12.12781525,8.24533653,0,34.25936508,0.09,0.755,3.52941179,428,0,0,13.72549057,-2.5,-,6.44828939,15.50766563,18.21550751,-,0,0,0,-9.28241539,-,13.8760004,13.89999962
Fri Mar 27 18:09:38 GMT+05:30 2020,27-Mar-2020 18:09:38.225,78.53971979,17.34097306,0.0,9.648001,430.1383056640625,0.0,9.65629387,-0.51071614,0.95619547,0.00951493,-,13.72549057,-0.02077213,0.97358733,-0.04974099,-0.01119714,14.50980377,7.45098066,-,-,-,-,-,0,13.77858543,273.30862427,-,-,84,-,26.66666794,18.8235302,-,-,703,0.24453771,0.1638829,0.00273138,4.77216148,-6.25,-2.34375,-,-0.78125,9.64800072,430.13830566,0,17.3409729,78.53971863,15,0,-,41,4.49617004,0,12.12781525,8.24533653,0,34.25936508,0.82999998,0.755,3.52941179,429,0,0,13.72549057,-2.5,-,6.44828939,15.50766563,18.21550751,-,0,0,0,-9.28241539,-,13.02799988,13.80000019
Fri Mar 27 18:09:39 GMT+05:30 2020,27-Mar-2020 18:09:39.226,78.5397198,17.34097306,0.0,9.648001,430.1380615234375,0.0,9.62036133,-0.5155071,0.73221827,0.03089148,-,15.29411793,0.04298301,1.03585517,-0.08600281,-0.01827858,14.50980377,7.45098066,-,-,-,-,-,0,13.77858543,273.30862427,-,-,84,-,35.68627548,26.66666603,-,-,754,0.26374882,0.21845746,0.00364096,4.77149487,-6.25,-2.34375,-,-3.90625,9.64800072,430.13806152,0,17.3409729,78.53971863,15,0,-,41,5.94654703,0,12.12774849,8.24538231,0,34.25917435,0.435,0.755,5.09803915,430,0,0,14.90196133,7.5,-,6.44828939,15.50766563,18.21550751,-,0,0,0,-7.8320384,-,13.31099987,13.30000019
Fri Mar 27 18:09:40 GMT+05:30 2020,27-Mar-2020 18:09:40.226,78.5397198,17.34097305,0.0,9.648001,430.1390380859375,0.0,9.74133301,-0.56102115,1.16460204,0.02846162,-,15.29411793,0.00774742,0.99739563,-0.06243873,0.02714027,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,273.30862427,-,-,84,-,40,28.62745094,-,-,702.5,0.28351152,0.25145006,0.00419083,4.77080917,-6.25,-0.78125,-,-1.5625,9.64800072,430.13903809,0,17.3409729,78.53971863,15,0,-,41,6.38166046,0,12.12768078,8.24542809,0,34.25898743,0.07,0.755,5.09803915,432,0,0,15.29411793,4.5,-,6.44828939,15.50766563,18.21550751,-,0,0,0,-7.39692497,-,13.68799973,13.60000038
Fri Mar 27 18:09:41 GMT+05:30 2020,27-Mar-2020 18:09:41.232,78.53971982,17.34097306,0.0,9.648001,429.83465576171875,0.0,9.72576332,-0.53826416,0.97895253,0.0303943,-,15.29411793,0.01993425,1.01424456,-0.07147366,-0.02413908,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,273.30862427,-,-,84,-,37.64706039,27.84313774,-,-,765.5,0.31838316,0.24272631,0.00404544,4.76959944,-6.25,0.78125,-,1.5625,9.64800072,429.83465576,0,17.3409729,78.53971863,15,0,-,41,6.09158516,0,12.12761402,8.24547386,0,34.25879669,0.075,0.755,5.09803915,432,0,0,15.29411793,-1,-,6.44828939,15.50766563,18.21550751,-,0,0,0,-7.68700027,-,13.80500031,13.80000019
Fri Mar 27 18:09:42 GMT+05:30 2020,27-Mar-2020 18:09:42.229,78.53971983,17.34097306,0.0,9.648001,429.928466796875,0.0,9.64072418,-0.37297609,0.39325801,0.03135653,-,15.29411793,-0.00475621,0.98982584,-0.07196204,-0.02999957,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,273.30862427,-,-,84,-,38.03921509,27.84313774,-,-,756.5,0.33408359,0.24368128,0.00406135,4.76905441,-6.25,3.125,-,3.125,9.64800072,429.9284668,0,17.3409729,78.53971863,15,0,-,42,6.09158516,0,12.12754631,8.24551964,0,34.25860596,0.77999997,0.755,5.09803915,433,0,0,15.29411793,6,-,6.44828939,15.50766563,18.21550751,-,0,0,0,-7.68700027,-,12.95699978,13.89999962
Fri Mar 27 18:09:43 GMT+05:30 2020,27-Mar-2020 18:09:43.224,78.53972326,17.34097216,0.2,9.648001,429.7747802734375,95.1,9.59401131,-0.76942778,0.42799249,0.00109237,-,14.90196133,0.03992505,1.03561103,-0.0785551,-0.0547846,14.90196133,7.45098066,-,-,-,-,-,0,13.77858543,273.30862427,-,-,84,-,38.4313736,24.70588303,-,-,782,0.35874695,0.25148326,0.00419139,4.76819849,-6.25,0,-,0.78125,9.64800072,429.77478027,95.09999847,17.3409729,78.53972626,14,0,-,42,6.38166046,0,12.12747955,8.24556541,0,34.25841522,0.875,0.755,4.70588255,434,0.71999997,0,14.90196133,-11.5,-,6.44828939,15.50766563,18.21550751,-,0,0,0,-7.39692497,-,13.85299969,13.89999962
Fri Mar 27 18:09:44 GMT+05:30 2020,27-Mar-2020 18:09:44.225,78.53972626,17.34097387,0.3,9.648001,430.390869140625,96.4,9.89703941,-0.76703227,0.3764897,0.04756735,-,14.90196133,0.03006625,1.01644242,-0.06085151,0.05314624,14.90196133,7.45098066,-,-,-,-,1,0.03225806,13.77858543,273.30862427,-,-,84,-,37.64706039,23.92156792,-,-,856.5,0.3915025,0.24734674,0.00412245,4.76706219,-6.25,-1.5625,-,-2.34375,9.64800072,430.39086914,96.40000153,17.34097481,78.53972626,13,1.08000004,-,42,5.94654703,0.88929945,12.12610435,8.24650002,2.51214528,34.25453186,0.87,0.755,4.70588255,435,1.08000004,0,14.50980377,-8.5,-,0.88929945,112.44572449,2.51214528,-,0,0.62800002,0.15899999,-7.8320384,-,13.8760004,13.89999962
Fri Mar 27 18:09:45 GMT+05:30 2020,27-Mar-2020 18:09:45.224,78.53972327,17.34098079,0.0,9.648001,430.4757080078125,0.0,10.00483608,-0.76343912,0.93822938,0.0315755,-,15.68627453,0.00776454,1.00044811,-0.0591422,0.00247735,14.90196133,7.45098066,-,-,-,-,1,0.03125,13.77858543,273.30862427,-,-,84,-,36.86274719,27.45098114,-,-,862.5,0.41342479,0.27178413,0.00452974,4.76630116,-6.25,0,-,-0.78125,9.64800072,430.47570801,0,17.34098053,78.53972626,13,0,-,42,6.09158516,0,12.12603664,8.24654579,0,34.25434113,0.07,0.755,5.49019623,436,0,0,15.68627453,1.5,-,0.86812562,115.18830872,2.45233226,-,1,0.62800002,1.08700001,-7.68700027,-,13.31099987,13.5
Fri Mar 27 18:09:46 GMT+05:30 2020,27-Mar-2020 18:09:46.225,78.53972298,17.34098043,0.0,9.648001,430.29150390625,0.0,9.92219162,-0.73708886,0.7956984,0.03639658,-,15.68627453,0.0077865,0.99934918,-0.0726946,0.00467504,14.90196133,7.45098066,-,-,-,-,1,0.03030303,13.77858543,273.30862427,-,-,84,-,39.2156868,30.19607925,-,-,838,0.43068549,0.28672081,0.00477868,4.76570225,-6.25,0.78125,-,0.78125,9.64800072,430.29150391,0,17.34098053,78.53972626,15,0,-,42,6.38166046,0,12.12603664,8.24654579,0,34.25434113,0.07,0.755,5.49019623,438,0,0,15.68627453,-5.5,-,0.86812562,115.18830872,2.45233226,-,2,0.62800002,2.15899992,-7.39692497,-,13.71100044,13.80000019
Fri Mar 27 18:09:47 GMT+05:30 2020,27-Mar-2020 18:09:47.227,78.53972348,17.34097842,0.0,9.648001,430.31494140625,0.0,10.03477955,-0.78859162,0.94541579,0.03153321,-,15.68627453,-0.0080544,0.98518634,-0.06329338,-0.00680178,14.90196133,7.45098066,-,-,-,-,1,0.02857143,13.77858543,273.30862427,-,-,84,-,38.03921509,28.23529434,-,-,808.5,0.47499844,0.26802164,0.00446703,4.76416445,-6.25,3.125,-,2.34375,9.64800072,430.31494141,0,17.34097862,78.53972626,15,0,-,42,6.23662281,0,12.12590218,8.24663734,0,34.25396347,0.13,0.755,5.49019623,439,0,0,15.68627453,-5.5,-,0.8441751,118.45637512,2.38467526,-,3,0.62800002,3.12700009,-7.54196262,-,13.80500031,13.80000019
Fri Mar 27 18:09:48 GMT+05:30 2020,27-Mar-2020 18:09:48.225,78.5397215,17.34098266,0.0,9.648001,430.3822021484375,0.0,9.89105034,-0.6939702,0.9238565,0.03411847,-,15.29411793,-0.01192946,0.98201191,-0.05963057,-0.0121739,14.90196133,7.45098066,-,-,-,-,1,0.02777778,13.77858543,273.30862427,-,-,84,-,38.82352829,29.41176414,-,-,782,0.49577871,0.26876962,0.00447949,4.76344347,-6.25,1.5625,-,0,9.64800072,430.38220215,0,17.34098244,78.53971863,15,0,-,42,6.38166046,0,12.12583542,8.24668312,0,34.25377274,0.85999995,0.755,5.09803915,439,0,0,15.29411793,-1,-,0.83613533,119.59538269,2.36196423,-,4,0.62800002,4.15399981,-7.39692497,-,13.68799973,13.89999962
Fri Mar 27 18:09:49 GMT+05:30 2020,27-Mar-2020 18:09:49.225,78.53971868,17.34098752,0.0,9.648001,430.9229736328125,0.0,9.95932198,-0.73948431,0.8819356,0.03134611,-,16.47058868,0.00489396,0.99776202,-0.06207245,-0.00130757,14.90196133,9.01960754,-,-,-,-,1,0.02702703,13.77858543,273.30862427,-,-,85,-,57.64706039,28.23529434,-,-,923,0.52762675,0.29540932,0.00492349,4.76233864,-6.25,-0.78125,-,0.78125,9.64800072,430.92297363,0,17.34098816,78.53971863,14,0,-,42,7.25188684,0,12.12576771,8.2467289,0,34.253582,0.83499998,0.75,6.27450991,440,0,0,21.56862831,12.5,-,0.8294993,120.55213928,2.34321833,-,5,0.62800002,5.15299988,-6.52669859,-,13.80500031,13.89999962
Fri Mar 27 18:09:50 GMT+05:30 2020,27-Mar-2020 18:09:50.224,78.53971738,17.34098949,0.0,9.648001,431.423095703125,0.0,9.85990906,-0.70834315,0.87834239,0.03045059,-,20,0.01066888,1.00435495,-0.07257251,-0.01779021,31.37254906,7.45098066,-,-,-,-,1,0.02631579,13.77858543,273.30862427,-,-,85,-,26.27450943,22.74509811,-,-,1500,0.54323363,0.22315116,0.00371919,4.76179695,-6.25,0,-,0,9.64800072,431.4230957,0,17.34099007,78.53971863,14,0,-,42,4.6412077,0,12.12570095,8.24677467,0,34.25339127,0.005,0.755,9.8039217,441,0,0,13.72549057,29,-,0.82385647,121.37784576,2.32727814,-,6,0.62800002,6.15399981,-9.13737774,-,13.89999962,14
Fri Mar 27 18:09:51 GMT+05:30 2020,27-Mar-2020 18:09:51.225,78.5397183,17.3409898,0.0,9.648001,430.9505615234375,0.0,9.92219162,-0.7322979,0.89870399,0.03173952,-,17.25490189,0.00270752,0.99641889,-0.06573526,-0.01302855,14.90196133,7.45098066,-,-,-,-,1,0.02564103,13.77858543,273.30862427,-,-,85,-,42.35294342,18.03921509,-,-,2045,0.61798203,0.44806269,0.00746771,4.75920296,-6.25,0,-,0,9.64800072,430.95056152,0,17.34099007,78.53971863,13,0,-,42,4.20609426,0,12.12563419,8.24682045,0,34.25320435,0.04,0.755,6.66666698,443,0,0,17.25490189,-13.5,-,0.81895256,122.1046524,2.3134253,-,7,0.62800002,7.14499998,-9.57249069,-,13.94699955,14
Fri Mar 27 18:09:52 GMT+05:30 2020,27-Mar-2020 18:09:52.227,78.53971873,17.34099077,0.0,9.648001,431.07763671875,0.0,9.77966118,-0.66522449,0.86157405,0.02972509,-,13.72549057,0.00500277,0.99886072,-0.06927598,-0.01742393,20.7843132,10.58823586,-,-,-,-,1,0.02439024,13.77858543,273.30862427,-,-,85,-,20.7843132,15.29411793,-,-,1119.5,0.63748866,0.28048775,0.0046748,4.75852633,-6.25,0,-,0,9.64800072,431.07763672,0,17.34099007,78.53971863,13,0,-,42,3.62594342,0,12.12556648,8.24686527,0,34.25301361,0.17,0.005,3.92156863,443,0,0,14.50980377,29,-,0.81461948,122.75415039,2.30118489,-,8,0.62800002,8.14500046,-10.15264225,-,13.80500031,14
Fri Mar 27 18:09:53 GMT+05:30 2020,27-Mar-2020 18:09:53.224,78.53971896,17.34099034,0.0,9.648001,431.17987060546875,0.0,9.70300579,-0.67241096,0.84001476,0.01415628,-,14.11764717,0.02026233,1.01326787,-0.07428182,-0.01058668,20.7843132,12.54901981,-,-,-,-,1,0.02380952,13.77858543,273.30862427,-,-,85,-,22.35294151,15.29411793,-,-,1530,0.65423834,0.23682611,0.0039471,4.75794506,-6.25,0,-,0,9.64800072,431.17987061,0,17.34099007,78.53971863,13,0,-,42,4.06105661,0,12.12549973,8.24691105,0,34.25282288,0.255,0.11499999,3.92156863,444,0,0,14.90196133,-9,-,0.81074035,123.3414917,2.29022694,-,9,0.62800002,9.17599964,-9.7175293,-,13.80500031,13.89999962
Fri Mar 27 18:09:54 GMT+05:30 2020,27-Mar-2020 18:09:54.226,78.53971753,17.34099255,0.0,9.648001,431.44573974609375,0.0,9.87787628,-0.70834315,0.77174366,0.030929,-,16.47058868,0.01385662,1.00716305,-0.07013063,-0.01107506,14.90196133,7.45098066,-,-,-,-,1,0.02325581,13.77858543,273.30862427,-,-,85,-,44.31372452,20,-,-,1112,0.68803769,0.47393933,0.00789899,4.75677204,-6.25,0,-,0,9.64800072,431.44573975,0,17.34099197,78.53971863,13,0,-,42,5.94654703,0,12.12543201,8.24695683,0,34.25263596,0.90499997,0.61000001,6.27450991,446,0,0,20.3921566,17,-,0.80723065,123.87775421,2.28031254,-,10,0.62800002,10.14299965,-7.8320384,-,13.89999962,13.89999962
Fri Mar 27 18:09:55 GMT+05:30 2020,27-Mar-2020 18:09:55.226,78.53971696,17.34099463,0.0,9.648001,431.453369140625,0.0,9.90662098,-0.78739393,0.92984521,0.03210309,-,15.68627453,0.01780621,1.00984919,-0.08026441,-0.00521456,14.90196133,7.45098066,-,-,-,-,1,0.02272727,13.77858543,273.30862427,-,-,85,-,22.74509811,17.64705849,-,-,1383,0.70939565,0.23523952,0.00392066,4.75603104,-6.25,0,-,0,9.64800072,431.45336914,0,17.34099388,78.53971863,14,0,-,42,4.06105661,0,12.12536526,8.2470026,0,34.25244522,0.21499999,0.06,5.49019623,447,0,0,18.4313736,24.5,-,0.80402732,124.37129211,2.2712636,-,11,0.62800002,11.17399979,-9.7175293,-,13.89999962,13.89999962
Fri Mar 27 18:09:56 GMT+05:30 2020,27-Mar-2020 18:09:56.225,78.53971668,17.34099539,0.0,9.648001,431.4970703125,0.0,9.92338943,-0.70954084,0.8340261,0.03011165,-,13.72549057,0.00990497,1.0037446,-0.07049692,-0.0179123,21.96078491,11.37254906,-,-,-,-,1,0.02222222,13.77858543,273.30862427,-,-,85,-,20.7843132,16.47058868,-,-,1067,0.75839823,0.26346964,0.00439116,4.75433064,-6.25,0,-,0,9.64800072,431.49707031,0,17.34099579,78.53971863,14,0,-,42,4.20609426,0,12.12523079,8.24709415,0,34.25206375,0.045,0.06,3.52941179,448,0,0,14.11764717,-1,-,0.79835743,125.25457764,2.25524688,-,12,0.62800002,12.17700005,-9.57249069,-,13.82900047,13.89999962
Fri Mar 27 18:09:57 GMT+05:30 2020,27-Mar-2020 18:09:57.225,78.53971654,17.34099569,0.0,9.648001,431.541748046875,0.0,9.77127647,-0.71672726,0.81486225,0.0253332,-,16.07843208,0.01619972,1.01082587,-0.06781086,-0.02523792,14.90196133,7.45098066,-,-,-,-,1,0.0212766,13.77858543,273.30862427,-,-,85,-,29.01960754,18.03921509,-,-,1194.5,0.77715051,0.25796562,0.00429943,4.75367975,-6.25,0,-,0,9.64800072,431.54174805,0,17.34099579,78.53971863,14,0,-,42,4.6412077,0,12.12516403,8.24713993,0,34.25187683,0.91999996,0.13499999,5.88235283,448,0,0,16.07843208,8,-,0.79582292,125.65348053,2.24808741,-,13,0.62800002,13.18500042,-9.13737774,-,13.82900047,13.89999962
Fri Mar 27 18:09:58 GMT+05:30 2020,27-Mar-2020 18:09:58.226,78.53971653,17.34099577,0.0,9.648001,431.5599365234375,0.0,10.01441765,-0.78020746,0.90469265,0.04707569,-,17.64705849,-0.0037977,0.99055845,-0.07135157,-0.02621467,24.31372643,7.45098066,-,-,-,-,1,0.02083333,13.77858543,273.30862427,-,-,85,-,31.37254906,22.74509811,-,-,939,0.80143887,0.32488984,0.00541483,4.75283718,-6.25,0,-,0,9.64800072,431.55993652,0,17.34099579,78.53971863,14,0,-,42,5.22135878,0,12.12509727,8.24718475,0,34.2516861,0.90999997,0.155,4.70588255,449,0,0,15.29411793,7.5,-,0.79345441,126.02856445,2.24139667,-,14,0.62800002,14.19299984,-8.55722618,-,13.75800037,13.89999962
Fri Mar 27 18:09:59 GMT+05:30 2020,27-Mar-2020 18:09:59.225,78.53971653,17.34099582,0.0,9.648001,431.565185546875,0.0,9.91141224,-0.76463687,0.99332535,0.02994157,-,20.3921566,0.02006036,1.01204693,-0.08002022,-0.00423781,22.74509811,10.98039246,-,-,-,-,1,0.02040816,13.77858543,273.30862427,-,-,85,-,52.54901886,35.29411697,-,-,955.5,0.8336013,0.397284,0.0066214,4.75172091,-6.25,0,-,0,9.64800072,431.56518555,0,17.34099579,78.53971863,14,0,-,42,8.12211323,0,12.12502956,8.24723053,0,34.25149536,0.78999996,0.17,10.1960783,450,0,0,19.6078434,16.5,-,0.79123187,126.38257599,2.23511815,-,15,0.62800002,15.19900036,-5.65647221,-,13.75800037,13.89999962
