GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-100kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Ambient air temp(°C),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),CO₂ in g/km (Average)(g/km),DPF Pressure(psi),DPF Temperature(°C),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine reference torque(Nm),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(gal/hr),Fuel flow rate/minute(gal/min),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel Trim Bank 1 Short Term(%),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Turbo Pressure Control(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V)
Fri Mar 27 18:13:25 GMT+05:30 2020,27-Mar-2020 18:13:25.512,78.53702952,17.34112939,0.0,9.648001,435.2054443359375,0.0,9.83475685,-0.64845616,1.1370542,0.03216103,-,15.29411793,0.02836216,1.01925039,-0.07684579,0.00968088,29.01960754,13.72549057,-,-,-,-,1,0.05882353,13.77858543,252.82759094,-,-,87,-,24.70588303,23.13725471,-,-,1703.5,0.33470121,0.53782988,0.00896383,4.58638191,-6.25,0,-,0,9.64800072,435.20544434,0,17.3411293,78.53703308,20,0,-,46,6.52669811,0,12.07658291,8.2803154,0,34.11463928,0.19,0.745,4.70588255,656,0,0,16.07843208,-10.5,-,0.73901951,135.31161499,2.08762574,-,7,1.19200003,6.704,-7.25188732,-,13.94699955,14
Fri Mar 27 18:13:26 GMT+05:30 2020,27-Mar-2020 18:13:26.506,78.53702848,17.34112787,0.0,9.648001,435.4351806640625,0.0,9.97489262,-0.74427527,1.16100883,0.03264676,-,17.64705849,0.0138585,1.00350046,-0.0766016,0.01969257,14.50980377,7.45098066,-,-,-,-,1,0.05263158,13.77858543,252.82759094,-,-,87,-,53.72549057,17.64705849,-,-,1929.5,0.40526024,0.32945344,0.00549089,4.58393335,-6.25,0,-,0,9.64800072,435.43518066,0,17.3411274,78.53702545,20,0,-,46,4.49617004,0,12.07645226,8.280406,0,34.11426926,0.89999998,0.75,7.45098066,658,0,0,22.35294151,-20.5,-,0.73073369,136.84591675,2.06421947,-,8,1.19200003,7.70300007,-9.28241539,-,13.89999962,14
Fri Mar 27 18:13:27 GMT+05:30 2020,27-Mar-2020 18:13:27.502,78.53702393,17.34112809,0.0,9.648001,434.251220703125,0.0,9.87068939,-0.74068213,1.17298627,0.03140341,-,20,0.01023024,1.00008178,-0.06854342,0.02250072,30.98039246,15.29411793,-,-,-,-,1,0.05,13.77858543,252.82759094,-,-,87,-,40.39215851,35.68627548,-,-,2325,0.44310421,0.66217458,0.01103624,4.58262014,-6.25,0,-,0,9.64800072,434.2512207,0,17.3411274,78.53702545,20,0,-,46,6.67173576,0,12.07645226,8.280406,0,34.11426926,0.76999998,0.75,8.23529434,658,0,0,21.96078491,1.5,-,0.73073369,136.84591675,2.06421947,-,9,1.19200003,8.70400047,-7.10684967,-,13.94699955,14
Fri Mar 27 18:13:28 GMT+05:30 2020,27-Mar-2020 18:13:28.502,78.53702204,17.34112614,0.0,9.648001,433.8587646484375,0.0,9.82996559,-0.73110014,1.15621781,0.0309318,-,20.7843132,0.01811803,1.00801778,-0.07428182,0.01932627,22.74509811,10.58823586,-,-,-,-,1,0.04761905,13.77858543,252.82759094,-,-,87,-,23.13725471,33.33333206,-,-,2128.5,0.5295161,0.63518989,0.0105865,4.57962179,-6.25,0,-,0,9.64800072,433.85876465,0,17.34112549,78.53702545,21,0,-,46,5.80150938,0,12.07632065,8.28049564,0,34.11390305,0.01,0,10.1960783,660,0,0,15.29411793,24.5,-,0.72410572,138.09851074,2.04549646,-,10,1.19200003,9.71000004,-7.97707605,-,13.73499966,13.89999962
Fri Mar 27 18:13:29 GMT+05:30 2020,27-Mar-2020 18:13:29.502,78.53702111,17.34112525,0.0,9.648001,433.844970703125,0.0,9.79762745,-0.65923584,1.21730256,0.03053074,-,20.7843132,0.00881984,0.9975177,-0.06793295,0.03177983,22.74509811,10.58823586,-,-,-,-,1,0.04545455,13.77858543,252.82759094,-,-,87,-,22.74509811,33.33333206,-,-,1847,0.5295161,0.63518989,0.0105865,4.57962179,-6.25,0,-,0,9.64800072,433.8449707,0,17.34112549,78.53701782,21,0,-,46,5.80150938,0,12.07632065,8.28049564,0,34.11390305,0.93000001,0.12,10.1960783,660,0,0,15.68627453,0.5,-,0.72410572,138.09851074,2.04549646,-,11,1.19200003,10.44900036,-7.97707605,-,13.80500031,13.89999962
Fri Mar 27 18:13:30 GMT+05:30 2020,27-Mar-2020 18:13:30.502,78.53702044,17.34112472,0.0,9.648001,433.7996826171875,0.0,9.90901756,-0.67480636,1.31791282,0.03247624,-,22.35294151,0.02218004,1.01082587,-0.07208413,0.03104727,29.80392265,8.23529434,-,-,-,-,1,0.04347826,13.77858543,252.82759094,-,-,87,-,23.13725471,27.05882263,-,-,1937,0.599608,0.45472699,0.00757878,4.57718945,-6.25,0,-,0,9.64800072,433.79968262,0,17.34112549,78.53701782,21,0,-,47,4.78624535,0,12.0762558,8.28054047,0,34.11371613,0.25,0.17,9.01960754,661,0,0,16.07843208,8,-,0.7212323,138.6486969,2.03737926,-,12,1.19200003,11.69299984,-8.99234009,-,13.80500031,13.89999962
Fri Mar 27 18:13:31 GMT+05:30 2020,27-Mar-2020 18:13:31.501,78.53701972,17.34112431,0.0,9.648001,433.6661376953125,0.0,9.91620255,-0.74307752,1.29635334,0.03120863,-,16.47058868,-0.00690316,0.98384327,-0.0591422,0.0188379,14.90196133,7.45098066,-,-,-,-,1,0.04166667,13.77858543,252.82759094,-,-,87,-,52.15686417,27.05882263,-,-,1117.5,0.65789461,0.7491076,0.01248513,4.57516718,-6.25,0,-,0,9.64800072,433.6661377,0,17.34112358,78.53701782,20,0,-,47,7.54196215,0,12.07618999,8.28058529,0,34.11353302,0.89499998,0.19499999,6.27450991,662,0,0,20.3921566,12.5,-,0.71859044,139.15843201,2.02991652,-,13,1.19200003,12.69999981,-6.23662281,-,13.68799973,13.89999962
Fri Mar 27 18:13:32 GMT+05:30 2020,27-Mar-2020 18:13:32.503,78.53701959,17.34112415,0.0,9.648001,433.66705322265625,0.0,9.73055458,-0.63049006,1.16340435,0.03057646,-,16.07843208,0.01735934,1.00618649,-0.07635741,0.02677399,23.52941132,12.15686321,-,-,-,-,1,0.03846154,13.77858543,252.82759094,-,-,87,-,24.31372643,27.05882263,-,-,1345,0.72030205,0.62805933,0.01046766,4.57300138,-6.25,0,-,0,9.64800072,433.66705322,0,17.34112358,78.53701782,20,0,-,47,7.54196215,0,12.07605934,8.28067493,0,34.11316299,0.055,0.19499999,5.88235283,664,0,0,16.07843208,5,-,0.71387273,140.07807922,2.01658964,-,14,1.19200003,13.6590004,-6.23662281,-,13.73499966,13.89999962
Fri Mar 27 18:13:33 GMT+05:30 2020,27-Mar-2020 18:13:33.511,78.53701972,17.34112425,0.0,9.648001,433.646728515625,0.0,9.77966118,-0.6891793,1.15741563,0.02531987,-,16.07843208,0.01577654,1.00630856,-0.07989813,0.00980297,23.52941132,12.15686321,-,-,-,-,1,0.03846154,13.77858543,252.82759094,-,-,87,-,54.90196228,27.05882263,-,-,1345,0.72030205,0.62805933,0.01046766,4.57300138,-6.25,0,-,0,9.64800072,433.64672852,0,17.34112358,78.53701782,20,0,-,47,7.54196215,0,12.07605934,8.28067493,0,34.11316299,0.87,0.78499997,5.88235283,664,0,0,16.07843208,2,-,0.71387273,140.07807922,2.01658964,-,15,1.19200003,14.5710001,-6.23662281,-,13.71100044,13.89999962
Fri Mar 27 18:13:34 GMT+05:30 2020,27-Mar-2020 18:13:34.502,78.53701977,17.34112426,0.0,9.648001,433.6475830078125,0.0,9.85631561,-0.68798149,1.24604845,0.03135984,-,20.3921566,0.00806778,0.99788404,-0.07293879,0.02005885,31.76470566,7.45098066,-,-,-,-,1,0.03703704,13.77858543,252.82759094,-,-,87,-,54.90196228,20.7843132,-,-,1863.5,0.78624177,0.34010455,0.00566841,4.57071352,-6.25,0,-,0,9.64800072,433.64758301,0,17.34112358,78.53701782,20,0,-,47,4.931283,0,12.07599354,8.28071976,0,34.11297607,0.87,0.78499997,9.8039217,666,0,0,16.07843208,2,-,0.71174812,140.49621582,2.01058793,-,16,1.19200003,15.67300034,-8.84730244,-,13.71100044,13.89999962
Fri Mar 27 18:13:35 GMT+05:30 2020,27-Mar-2020 18:13:35.504,78.53701967,17.34112429,0.0,9.648001,433.0384521484375,0.0,10.00483513,-0.76583457,1.15142703,0.04855663,-,20.3921566,0.0061168,0.99666309,-0.06463642,0.01859371,31.76470566,7.45098066,-,-,-,-,1,0.03703704,13.77858543,252.82759094,-,-,87,-,24.31372643,20.7843132,-,-,1863.5,0.78624177,0.34010455,0.00566841,4.57071352,-6.25,0,-,0,9.64800072,433.03845215,0,17.34112358,78.53701782,20,0,-,47,4.931283,0,12.07599354,8.28071976,0,34.11297607,0.22,0.74000001,5.49019623,666,0,0,18.03921509,27.5,-,0.71174812,140.49621582,2.01058793,-,17,1.19200003,16.67900085,-8.84730244,-,13.82900047,13.89999962
Fri Mar 27 18:13:36 GMT+05:30 2020,27-Mar-2020 18:13:36.506,78.53701979,17.34112438,0.0,9.648001,433.19775390625,0.0,9.74372864,-0.71433175,1.2328732,0.02992691,-,15.29411793,0.00893577,0.99910492,-0.07098529,0.01834952,14.90196133,10.58823586,-,-,-,-,1,0.03571429,13.77858543,252.82759094,-,-,87,-,41.5686264,16.07843208,-,-,1289.5,0.8615827,0.44349694,0.00739162,4.56809902,-6.25,0,-,0,9.64800072,433.19775391,0,17.34112358,78.53701782,19,0,-,47,4.6412077,0,12.07592869,8.28076458,0,34.11279297,0.22,0.74000001,5.49019623,667,0,0,18.03921509,27.5,-,0.70975447,140.89086914,2.00495601,-,18,1.19200003,17.6590004,-9.13737774,-,13.82900047,13.89999962
Fri Mar 27 18:13:37 GMT+05:30 2020,27-Mar-2020 18:13:37.506,78.5370198,17.34112442,0.0,9.648001,433.33648681640625,0.0,9.67905045,-0.64246744,1.22448909,0.02810639,-,17.25490189,0.00191008,0.99104685,-0.06768876,0.02799493,25.88235283,12.54901981,-,-,-,-,1,0.03571429,13.77858543,252.82759094,-,-,87,-,41.5686264,20.3921566,-,-,1289.5,0.8615827,0.44349694,0.00739162,4.56809902,-6.25,0,-,0,9.64800072,433.33648682,0,17.34112358,78.53701782,19,0,-,47,4.6412077,0,12.07592869,8.28076458,0,34.11279297,0.025,0.72499996,7.05882359,667,0,0,17.25490189,-11.5,-,0.70975447,140.89086914,2.00495601,-,19,1.19200003,18.68700027,-9.13737774,-,13.82900047,13.89999962
Fri Mar 27 18:13:38 GMT+05:30 2020,27-Mar-2020 18:13:38.504,78.5370198,17.34112443,0.0,9.648001,433.4315185546875,0.0,9.77247429,-0.70714533,1.21251166,0.03040488,-,17.25490189,0.02062323,1.01094806,-0.07403763,0.01602974,25.88235283,12.54901981,-,-,-,-,1,0.03448276,13.77858543,252.82759094,-,-,88,-,21.56862831,20.3921566,-,-,1185.5,0.91030848,0.25893834,0.00431564,4.56640816,-6.25,0,-,0,9.64800072,433.43151855,0,17.34112358,78.53701782,18,0,-,47,3.91601896,0,12.07586288,8.2808094,0,34.11260605,0.025,0.72499996,7.05882359,669,0,0,20.7843132,18,-,0.7078768,141.2645874,1.99965191,-,20,1.19200003,19.66900063,-9.86256599,-,13.82900047,13.89999962
Fri Mar 27 18:13:39 GMT+05:30 2020,27-Mar-2020 18:13:39.502,78.53701996,17.34112461,0.0,9.648001,433.4874267578125,0.0,9.85272312,-0.75146174,1.16460204,0.03066102,-,18.8235302,0.0145902,1.00435507,-0.0766016,0.0187158,14.90196133,7.45098066,-,-,-,-,1,0.03448276,13.77858543,252.82759094,-,-,88,-,21.56862831,18.03921509,-,-,1185.5,0.91030848,0.25893834,0.00431564,4.56640816,-6.25,0,-,0,9.64800072,433.48742676,0,17.34112549,78.53701782,18,0,-,47,3.91601896,0,12.07586288,8.2808094,0,34.11260605,0.935,0.11499999,8.62745094,671,0,0,20.7843132,18,-,0.7078768,141.2645874,1.99965191,-,21,1.19200003,20.70299911,-9.86256599,-,13.94699955,14
Fri Mar 27 18:13:40 GMT+05:30 2020,27-Mar-2020 18:13:40.524,78.53702002,17.34112465,0.0,9.648001,433.51708984375,0.0,10.03238297,-0.77182329,1.28437614,0.03372316,-,18.8235302,0.00946637,0.99837232,-0.07379345,0.02701819,14.90196133,7.45098066,-,-,-,-,1,0.03333334,13.77858543,252.82759094,-,-,88,-,23.52941132,18.03921509,-,-,1712,0.95751989,0.27332196,0.00455537,4.56476974,-6.25,0,-,0,9.64800072,433.51708984,0,17.34112549,78.53701782,18,0,-,48,4.49617004,0,12.07579708,8.28085423,0,34.11242294,0.935,0.11499999,8.62745094,671,0,0,15.29411793,31.5,-,0.70610267,141.61952209,1.99464023,-,22,1.19200003,21.70299911,-9.28241539,-,13.85299969,14
Fri Mar 27 18:13:41 GMT+05:30 2020,27-Mar-2020 18:13:41.503,78.53702004,17.34112466,0.0,9.648001,433.5518798828125,0.0,9.80002213,-0.75984591,1.22448897,0.03060833,-,15.68627453,0.00914342,0.99898285,-0.07049692,0.02140188,14.90196133,7.45098066,-,-,-,-,1,0.03333334,13.77858543,252.82759094,-,-,88,-,23.52941132,16.47058868,-,-,1712,0.95751989,0.27332196,0.00455537,4.56476974,-6.25,0,-,0,9.64800072,433.55187988,0,17.34112549,78.53701782,18,0,-,48,4.49617004,0,12.07579708,8.28085423,0,34.11242294,0.025,0.07,10.1960783,673,0,0,15.29411793,31.5,-,0.70610267,141.61952209,1.99464023,-,23,1.19200003,22.56800079,-9.28241539,-,13.85299969,13.89999962
Fri Mar 27 18:13:42 GMT+05:30 2020,27-Mar-2020 18:13:42.503,78.53702019,17.34112481,0.0,9.648001,433.56353759765625,0.0,9.81918621,-0.68678379,1.29276013,0.03099841,-,15.68627453,0.00736483,0.99666309,-0.06976435,0.02604143,14.90196133,7.45098066,-,-,-,-,1,0.03225806,13.77858543,252.82759094,-,-,88,-,43.13725662,16.47058868,-,-,2203,1.06205034,0.54579437,0.00909657,4.56114292,-6.25,0,-,0,9.64800072,433.5635376,0,17.34112549,78.53701782,17,0,-,48,6.23662281,0,12.07573223,8.28089905,0,34.11223602,0.04,0.13499999,10.1960783,673,0,0,23.13725471,-8.5,-,0.70442146,141.95751953,1.98989117,-,24,1.19200003,23.66799927,-7.54196262,-,13.89999962,13.89999962
Fri Mar 27 18:13:43 GMT+05:30 2020,27-Mar-2020 18:13:43.502,78.53702025,17.34112484,0.0,9.648001,433.57379150390625,0.0,9.81679153,-0.67241096,1.30234206,0.03050834,-,16.07843208,0.00738159,0.99617469,-0.0686655,0.0305589,28.23529434,14.11764717,-,-,-,-,1,0.03125,13.77858543,252.82759094,-,-,88,-,43.92156982,21.96078491,-,-,2704.5,1.17030764,0.70232773,0.01170546,4.55738592,-6.25,0,-,0,9.64800072,433.5737915,0,17.34112549,78.53701782,17,0,-,48,6.23662281,0,12.07566643,8.28094387,0,34.11205292,0.04,0.13499999,8.23529434,674,0,0,23.13725471,-8.5,-,0.70282412,142.28015137,1.98537886,-,25,1.19200003,24.65500069,-7.54196262,-,13.89999962,13.89999962
Fri Mar 27 18:13:44 GMT+05:30 2020,27-Mar-2020 18:13:44.502,78.5370204,17.34112491,0.0,9.648001,433.57476806640625,0.0,9.89943504,-0.76104361,1.16579986,0.03175699,-,16.07843208,0.02147538,1.01033759,-0.07354926,0.02848331,28.23529434,14.11764717,-,-,-,-,1,0.03125,13.77858543,252.82759094,-,-,88,-,43.92156982,21.96078491,-,-,2704.5,1.17030764,0.70232773,0.01170546,4.55738592,-6.25,0,-,0,9.64800072,433.57476807,0,17.34112549,78.53701782,17,0,-,48,6.23662281,0,12.07566643,8.28094387,0,34.11205292,0.02,0,8.23529434,674,0,0,21.17647171,0,-,0.70282412,142.28015137,1.98537886,-,26,1.19200003,25.49500084,-7.54196262,-,13.94699955,13.89999962
Fri Mar 27 18:13:45 GMT+05:30 2020,27-Mar-2020 18:13:45.508,78.53702045,17.34112495,0.0,9.648001,433.582763671875,0.0,9.90781975,-0.78978938,1.15502024,0.02939007,-,18.03921509,0.0115487,0.99971545,-0.07245041,0.03361124,14.90196133,7.84313726,-,-,-,-,1,0.03030303,13.77858543,252.82759094,-,-,88,-,43.92156982,18.43137169,-,-,1389.5,1.27436674,0.54138672,0.00902311,4.55377531,-6.25,0,-,0,9.64800072,433.58276367,0,17.34112549,78.53701782,17,0,-,48,3.91601896,0,12.07560158,8.28098869,0,34.11186981,0.02,0,9.01960754,676,0,0,21.17647171,0,-,0.70130289,142.58877563,1.9810816,-,27,1.19200003,26.62400055,-9.86256599,-,13.94699955,13.89999962
Fri Mar 27 18:13:46 GMT+05:30 2020,27-Mar-2020 18:13:46.501,78.53702049,17.34112496,0.0,9.648001,433.58856201171875,0.0,9.71258736,-0.61971039,1.33348346,0.0203523,-,15.68627453,0.02041592,1.00948298,-0.07953185,0.02311119,14.90196133,7.84313726,-,-,-,-,1,0.03030303,13.77858543,252.82759094,-,-,88,-,42.35294342,18.43137169,-,-,1389.5,1.27436674,0.54138672,0.00902311,4.55377531,-6.25,0,-,0,9.64800072,433.58856201,0,17.34112549,78.53701782,17,0,-,48,3.91601896,0,12.07560158,8.28098869,0,34.11186981,0.80500001,0.09999999,5.49019623,676,0,0,22.35294151,15,-,0.70130289,142.58877563,1.9810816,-,28,1.19200003,27.71199989,-9.86256599,-,13.80500031,13.89999962
Fri Mar 27 18:13:47 GMT+05:30 2020,27-Mar-2020 18:13:47.503,78.53702061,17.34112501,0.0,9.648001,433.5833740234375,0.0,10.02280235,-0.82691932,1.27958512,0.03205218,-,15.68627453,0.0052762,0.9940992,-0.06451432,0.03226821,20.7843132,14.11764717,-,-,-,-,1,0.02941176,13.77858543,252.82759094,-,-,89,-,26.27450943,37.64706039,-,-,2246,1.40236914,0.64901686,0.01081695,4.54933357,-6.25,0,-,0,9.64800072,433.58337402,0,17.34112549,78.53701782,17,0,-,48,9.13737774,0,12.07553577,8.28103352,0,34.11168289,0.80500001,0.09999999,5.49019623,678,0,0,22.35294151,15,-,0.69985092,142.88461304,1.97697997,-,29,1.19200003,28.71199989,-4.6412077,-,13.80500031,13.89999962
Fri Mar 27 18:13:48 GMT+05:30 2020,27-Mar-2020 18:13:48.506,78.53702072,17.34112502,0.0,9.648001,433.5809326171875,0.0,9.77247429,-0.68798155,1.38019514,0.03163657,-,16.47058868,0.01789078,1.0070411,-0.07477019,0.02518678,14.90196133,7.45098066,-,-,-,-,1,0.02941176,13.77858543,252.82759094,-,-,89,-,26.27450943,22.74509811,-,-,2246,1.40236914,0.64901686,0.01081695,4.54933357,-6.25,0,-,0,9.64800072,433.58093262,0,17.34112549,78.53701782,17,0,-,48,9.13737774,0,12.07553577,8.28103352,0,34.11168289,0.025,0.13499999,6.27450991,678,0,0,15.68627453,3.5,-,0.69985092,142.88461304,1.97697997,-,30,1.19200003,29.72500038,-4.6412077,-,13.71100044,13.89999962
Fri Mar 27 18:13:49 GMT+05:30 2020,27-Mar-2020 18:13:49.503,78.53702076,17.34112504,0.0,9.648001,433.5804443359375,0.0,9.89943504,-0.78380072,1.19694114,0.03189369,-,16.47058868,0.01978181,1.00875032,-0.07623532,0.02591934,14.90196133,7.45098066,-,-,-,-,1,0.02857143,13.77858543,252.82759094,-,-,89,-,31.76470566,22.74509811,-,-,995,1.49604654,0.58282024,0.00971367,4.54608297,-6.25,0,-,0,9.64800072,433.58044434,0,17.34112549,78.53701782,18,0,-,48,5.07632065,0,12.07547092,8.28107834,0,34.11149979,0.025,0.13499999,6.27450991,680,0,0,15.68627453,3,-,0.69846231,143.16867065,1.97305739,-,31,1.19200003,30.66799927,-8.70226479,-,13.71100044,13.89999962
Fri Mar 27 18:13:50 GMT+05:30 2020,27-Mar-2020 18:13:50.503,78.53702081,17.34112506,0.0,9.648001,433.583251953125,0.0,9.5281353,-0.59695333,1.29276025,0.03116326,-,15.68627453,-0.00779794,0.98030251,-0.05987477,0.03861708,14.90196133,7.45098066,-,-,-,-,1,0.02857143,13.77858543,252.82759094,-,-,89,-,31.76470566,26.27450943,-,-,995,1.49604654,0.58282024,0.00971367,4.54608297,-6.25,0,-,0,9.64800072,433.58325195,0,17.34112549,78.53701782,18,0,-,48,5.07632065,0,12.07547092,8.28107834,0,34.11149979,0.89999998,0.145,5.49019623,682,0,0,15.68627453,3,-,0.69846231,143.16867065,1.97305739,-,32,1.19200003,31.70999908,-8.70226479,-,13.66399956,13.80000019
Fri Mar 27 18:13:51 GMT+05:30 2020,27-Mar-2020 18:13:51.503,78.53702085,17.34112507,0.0,9.648001,433.5841064453125,0.0,10.05873394,-1.25570989,0.37409422,0.05301744,-,15.68627453,0.03437063,1.0253551,-0.12800305,-0.06186603,14.90196133,7.45098066,-,-,-,-,1,0.02777778,13.77858543,252.82759094,-,-,90,-,30.58823586,26.27450943,-,-,786.5,1.55151522,0.30983409,0.0051639,4.54415798,-6.25,-0.78125,-,0,9.64800072,433.58410645,0,17.34112549,78.53701782,18,0,-,48,6.09158516,0,12.07540512,8.28112316,0,34.11131287,0.88,0.13499999,5.49019623,682,0,0,12.94117641,-11.5,-,0.69713187,143.44189453,1.9692992,-,33,1.19200003,32.54100037,-7.68700027,-,13.80500031,13.80000019
Fri Mar 27 18:13:52 GMT+05:30 2020,27-Mar-2020 18:13:52.511,78.53702085,17.34112506,0.0,9.648001,433.58447265625,0.0,9.92698288,-0.91195881,0.007586,0.0265773,-,13.72549057,-0.04111559,0.95405245,-0.0805086,-0.05380785,14.90196133,7.45098066,-,-,-,-,1,0.05405406,13.77858543,252.82759094,-,-,90,0.04725076,27.05882454,21.1764698,-,-,717,1.58191454,0.19242854,0.00320714,4.54310322,-6.25,-0.78125,-,-3.125,9.64800072,433.58447266,0,17.34112549,78.53701782,18,1,0.06336431,48,4.78624535,0,12.07534027,8.28116798,0,34.11112976,0.88,0.13499999,3.52941179,683,0,1,12.94117641,-11.5,0.62929118,0.69585508,143.70509338,1.9656924,-,34,1.38499999,33.51599884,-8.99234009,-,13.80500031,13.80000019
Fri Mar 27 18:13:53 GMT+05:30 2020,27-Mar-2020 18:13:53.502,78.53701998,17.34113239,0.59,9.648001,433.7789306640625,7.2,10.06951332,-0.29033211,0.93463618,0.03144293,-,13.33333397,0.04708397,1.03622139,-0.0669562,0.03190193,16.47058868,8.23529434,-,-,-,-,1.66666663,0.13157895,13.77858543,252.82759094,-,-,90,0.44091713,29.41176605,21.56862831,-,-,614.5,1.60151565,0.18605615,0.00310094,4.54242325,-6.25,-3.125,-,-3.125,9.64800072,433.77893066,7.19999981,17.34113312,78.53701782,19,0.87600017,0.59127963,48,5.07632065,1.18225241,12.07410145,8.28201771,3.33969593,34.10763168,0.83999997,0.13,3.13725495,685,2.12399983,3,13.72549057,10.5,6.85168123,0.71386981,140.0786438,2.0165813,0.00058333,35,2.35400009,33.51599884,-8.70226479,-,13.59300041,13.5
Fri Mar 27 18:13:54 GMT+05:30 2020,27-Mar-2020 18:13:54.502,78.53702401,17.34114265,1.09,9.648001,434.12078857421875,16.1,10.13179588,-1.17665911,0.39086255,0.01963103,-,14.50980377,-0.02337504,0.96882576,-0.0088396,0.02018094,23.52941132,11.76470566,-,-,-,-,2.5,0.25641027,13.77858543,252.82759094,-,-,90,0.44091713,45.09804153,24.70588303,-,-,726.5,1.61947584,0.19590575,0.0032651,4.54180002,-6.25,-5.46875,-,0,9.64800072,434.12078857,16.10000038,17.34114265,78.53702545,19,1.07599998,0.59127963,48,6.23662281,3.3684361,12.07311249,8.28269577,9.51535606,34.10483932,0.745,0.13,4.31372547,686,3.92400002,5,14.50980377,9.5,6.85168123,0.80867577,123.65638733,2.28439474,0.00165889,36,3.37899995,33.51599884,-7.54196262,-,13.54599953,13.80000019
Fri Mar 27 18:13:55 GMT+05:30 2020,27-Mar-2020 18:13:55.503,78.53703237,17.34115558,1.34,9.648001,433.714599609375,21.4,9.50777435,-0.93950683,1.11908793,0.02543901,-,16.47058868,-0.03987838,0.94709307,-0.06573527,0.04105895,24.70588303,12.54901981,-,-,-,-,3.5999999,0.44999999,13.77858543,252.82759094,-,-,90,1.85259295,31.76470566,29.41176414,-,-,1013,1.63767886,0.2262256,0.00377043,4.54116821,-6.25,0,-,0,9.64800072,433.71459961,21.39999962,17.34115601,78.53703308,19,3.17600012,2.48436809,48,6.09158516,4.86163664,12.07229328,8.28325844,13.73343658,34.1025238,0.875,0.14,6.27450991,686,4.82399988,8,12.54901981,-1,17.46355247,0.94843304,105.43487549,2.67918944,0.00291556,37,4.32000017,33.51599884,-7.68700027,-,13.85299969,13.89999962
Fri Mar 27 18:13:56 GMT+05:30 2020,27-Mar-2020 18:13:56.503,78.53704338,17.34116991,1.57,9.648001,434.1595458984375,21.1,10.38811302,0.03425524,0.728625,0.08053833,-,17.64705849,-0.17323357,0.8251214,-0.03753162,-0.12901758,25.88235283,11.76470566,-,-,-,-,4.33333349,0.63414633,13.77858543,252.82759094,-,-,90,1.85259295,29.01960754,20,-,-,1164,1.65827012,0.24033457,0.00400558,4.54045391,-6.25,0,-,0,9.64800072,434.1595459,21.10000038,17.34116936,78.53704071,19,2.34800005,2.48436809,48,4.6412077,7.32197046,12.0717535,8.28362846,20.68353271,34.10099792,0.875,0.145,7.05882359,687,5.65199995,8,16.86274529,23,17.46355247,1.16088426,86.13944244,3.27933407,0.00485778,38,5.38199997,33.51599884,-9.13737774,-,13.8760004,14
