GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-100kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Ambient air temp(°C),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),CO₂ in g/km (Average)(g/km),DPF Pressure(psi),DPF Temperature(°C),Drivers demand engine % torque(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine RPM(rpm),Exhaust gas temp Bank 1 Sensor 1(°C),Exhaust gas temp Bank 1 Sensor 2(°C),Exhaust gas temp Bank 1 Sensor 3(°C),Exhaust gas temp Bank 1 Sensor 4(°C),Exhaust gas temp Bank 2 Sensor 1(°C),Exhaust gas temp Bank 2 Sensor 2(°C),Exhaust gas temp Bank 2 Sensor 3(°C),Exhaust gas temp Bank 2 Sensor 4(°C),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Mass Air Flow Rate(g/s),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 2 sensor 1(V),Relative Accelerator Pedal Position(%),Relative Throttle Position(%),Speed (GPS)(km/h),Speed (OBD)(km/h),Torque(Nm),Transmission Temperature(Method 1)(°C),Transmission Temperature(Method 2)(°C),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Sat Aug 14 16:08:14 GMT+05:30 2021,14-Aug-2021 16:08:13.691,73.78825886,18.6286001,0.0,4.288,484.9451904296875,0.0,-9.84329224,0.05589294,-0.32800293,-0.06810667,-,-,0.0730738,0.02391788,0.00829823,-0.01561965,-,-,-,-,14.69999981,24,-,0,-,432.70001221,-,-,-,-,-,-,-,88,-,39.60784531,30.19607925,-,677,-,-,-,-,-,-,-,-,0.96983308,16.16388512,2.34375,-0.78125,4.28800011,484.94519043,0,18.62859917,73.78826141,10,0,-,52,6.23662281,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,13.30000019,-
Sat Aug 14 16:08:15 GMT+05:30 2021,14-Aug-2021 16:08:14.690,73.78825886,18.62860009,0.0,4.288,484.94622802734375,0.0,-9.76907349,-0.00396729,-0.36631775,-0.06545188,-,-,0.07557559,0.02245422,0.00658881,-0.0358776,-,-,-,-,14.69999981,24,-,0,-,433.70001221,-,-,-,-,-,-,-,89,-,39.60784531,30.19607925,-,677,-,-,-,-,-,-,-,-,0.96983308,16.16388512,2.34375,-0.78125,4.28800011,484.94622803,0,18.62859917,73.78826141,11,0,-,52,6.23662281,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,13.30000019,-
Sat Aug 14 16:08:16 GMT+05:30 2021,14-Aug-2021 16:08:15.691,73.78825885,18.62860008,0.0,4.288,484.94775390625,0.0,-9.96539307,0.0032196,-1.07739258,-0.07429504,-,-,0.03163772,0.0676053,-0.00341728,-0.05174145,-,-,-,-,14.69999981,24,-,0,-,433.70001221,-,-,-,-,-,-,-,89,-,39.60784531,30.19607925,-,680.5,-,-,-,-,-,-,-,-,0.96911734,16.15195465,2.34375,1.5625,4.28800011,484.94775391,0,18.62859917,73.78826141,11,0,-,52,6.23662281,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,13.39999962,-
Sat Aug 14 16:08:17 GMT+05:30 2021,14-Aug-2021 16:08:16.691,73.78825885,18.62860008,0.0,4.288,484.95001220703125,0.0,-10.03244019,-0.04705811,-0.62966919,-0.06828158,-,-,0.00472471,0.09274264,-0.00292888,-0.02440628,-,-,-,-,14.69999981,24,-,0,-,434.70001221,-,-,-,-,-,-,-,88,-,39.60784531,29.80392075,-,672,-,-,-,-,-,-,-,-,0.97412747,16.23545837,2.34375,1.5625,4.28800011,484.95001221,0,18.62859917,73.78826141,10,0,-,52,6.23662281,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,13.39999962,-
Sat Aug 14 16:08:18 GMT+05:30 2021,14-Aug-2021 16:08:17.690,73.78825887,18.62860007,0.0,4.288,484.9578857421875,0.0,-9.83850098,0.02476501,-0.43334961,-0.06551833,-,-,0.00628195,0.09054637,0.00366149,-0.01122711,-,-,-,-,14.69999981,24,-,0,-,435.6000061,-,-,-,-,-,-,-,88,-,39.60784531,29.80392075,-,672,-,-,-,-,-,-,-,-,0.97412747,16.23545837,2.34375,0,4.28800011,484.95788574,0,18.62859917,73.78826141,10,0,-,52,6.23662281,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,13.39999962,-
Sat Aug 14 16:08:19 GMT+05:30 2021,14-Aug-2021 16:08:18.690,73.78825887,18.62860006,0.0,4.288,484.961181640625,0.0,-10.05877686,-0.05184937,-0.87867737,-0.06863987,-,-,0.02156864,0.07834245,0.00170786,-0.05955127,-,-,-,-,14.69999981,24,-,0,-,435.6000061,-,-,-,-,-,-,-,88,-,40,30.19607925,-,672,-,-,-,-,-,-,-,-,0.96195984,16.03266335,2.34375,-0.78125,4.28800011,484.96118164,0,18.62859917,73.78826141,10,0,-,52,6.23662281,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,13.39999962,-
Sat Aug 14 16:08:20 GMT+05:30 2021,14-Aug-2021 16:08:19.691,73.78825888,18.62860005,0.0,4.288,484.958984375,0.0,-10.02285767,-0.0255127,-0.86669922,-0.066068,-,-,0.02536639,0.0737057,0.00341728,-0.04954362,-,-,-,-,14.69999981,24,-,0,-,436.6000061,-,-,-,-,-,-,-,88,-,40,30.19607925,-,672,-,-,-,-,-,-,-,-,0.96195984,16.03266335,2.34375,-0.78125,4.28800011,484.95898438,0,18.62859917,73.78826141,8,0,-,52,6.23662281,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,13.19999981,-
Sat Aug 14 16:08:21 GMT+05:30 2021,14-Aug-2021 16:08:20.690,73.78825888,18.62860004,0.0,4.288,484.9635009765625,0.0,-10.13539124,-0.06860352,-0.60093689,-0.06889895,-,-,0.02170847,0.07907505,-0.00341728,-0.06882476,-,-,-,-,14.69999981,24,-,0,-,436.6000061,-,-,-,-,-,-,-,88,-,39.60784531,30.19607925,-,674,-,-,-,-,-,-,-,-,0.96195984,16.03266335,2.34375,0,4.28800011,484.96350098,0,18.62859917,73.78826141,10,0,-,52,6.23662281,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,13,-
Sat Aug 14 16:08:22 GMT+05:30 2021,14-Aug-2021 16:08:21.690,73.78825889,18.62860003,0.0,4.288,484.96697998046875,0.0,-9.83850098,0.04870605,-0.36152649,-0.065382,-,-,0.06512846,0.03416818,0.00658881,-0.05369351,-,-,-,-,14.69999981,24,-,0,-,437.3999939,-,-,-,-,-,-,-,88,-,39.60784531,30.19607925,-,668.25,-,-,-,-,-,-,-,-,0.96482283,16.08037949,2.34375,0,4.28800011,484.96697998,0,18.62859917,73.78826141,10,0,-,52,6.23662281,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,13,-
Sat Aug 14 16:08:23 GMT+05:30 2021,14-Aug-2021 16:08:22.691,73.78825889,18.62860002,0.0,4.288,484.96905517578125,0.0,-10.21438599,0.06546021,-0.75416565,-0.05197763,-,-,0.02535647,0.07419411,0.01976799,-0.05369351,-,-,-,-,14.69999981,24,-,0,-,438.20001221,-,-,-,-,-,-,-,88,-,40,30.19607925,-,668.25,-,-,-,-,-,-,-,-,0.96482283,16.08037949,2.34375,0.78125,4.28800011,484.96905518,0,18.62859917,73.78826141,9,0,-,52,6.23662281,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,13,-
Sat Aug 14 16:08:24 GMT+05:30 2021,14-Aug-2021 16:08:23.690,73.7882589,18.62860001,0.0,4.288,484.970703125,0.0,-9.60147095,0.31446838,-1.84114075,-0.0664582,-,-,0.06534791,0.03099665,0.00341728,0.00317153,-,-,-,-,14.69999981,24,-,0,-,438.20001221,-,-,-,-,-,-,-,88,-,54.90196228,39.2156868,-,792,-,-,-,-,-,-,-,-,1.22354758,20.39245987,2.34375,-2.34375,4.28800011,484.97070312,0,18.62859917,73.78826141,8,0,-,52,7.97707558,-,-,-,-,-,-,-,3.92156863,0,0,-,-,-,-,-,-,0,0,0,13,-
Sat Aug 14 16:08:25 GMT+05:30 2021,14-Aug-2021 16:08:24.691,73.78825895,18.62859997,0.0,4.288,484.96405029296875,0.0,-9.94145203,0.43177795,-1.73339844,-0.05844503,-,-,0.03384443,0.07785559,0.02172161,-0.14863087,-,-,-,-,14.69999981,24,-,0,-,438.8999939,-,-,-,-,-,-,-,88,-,54.90196228,48.62745285,-,792,-,-,-,-,-,-,-,-,1.22354758,20.39245987,2.34375,-2.34375,4.28800011,484.96405029,0,18.62859917,73.78826141,10,0,-,52,7.97707558,-,-,-,-,-,-,-,6.27450991,0,0,-,-,-,-,-,-,0,0,0,13.30000019,-
Sat Aug 14 16:08:26 GMT+05:30 2021,14-Aug-2021 16:08:25.691,73.78825898,18.62859997,0.0,4.288,484.962158203125,0.0,-10.37480164,0.22827148,-1.11090088,-0.05582196,-,-,0.04795332,0.05027623,-0.02269686,-0.03368133,-,-,-,-,14.69999981,24,2,0.08695652,-,438.8999939,-,-,-,-,-,-,-,88,0.25735483,60,48.62745285,-,1015,-,-,-,-,-,-,-,-,1.74015665,29.00261116,2.34375,0,4.28800011,484.9621582,0,18.62859917,73.78826141,11,2,0.34511849,52,9.57249069,-,-,-,-,-,-,-,6.27450991,0,2,2.42118692,-,-,-,-,-,0,0.68699998,0,13.30000019,-
Sat Aug 14 16:08:27 GMT+05:30 2021,14-Aug-2021 16:08:26.691,73.78825898,18.62859997,0.0,4.288,484.9735107421875,0.0,-10.56634521,-0.07099915,-0.78050232,-0.06832591,-,-,0.04458537,0.05955127,-0.05515718,-0.08688488,-,-,-,-,14.69999981,24,5,0.41666666,-,439.29998779,-,-,-,-,-,-,-,88,3.16942859,60,49.80392075,-,1188.75,-,-,-,-,-,-,-,-,2.09496593,34.91609955,2.34375,0,4.28800011,484.97351074,0,18.62859917,73.78826141,11,8,4.2502737,52,8.99234009,-,-,-,-,-,-,-,7.05882359,0,8,25.45965195,-,-,0.95465291,104.74793243,0.00227222,1,1.73599994,0,13.30000019,-
Sat Aug 14 16:08:28 GMT+05:30 2021,14-Aug-2021 16:08:27.690,73.78825899,18.62859997,0.0,4.288,484.9730224609375,0.0,-9.82891846,-0.61688232,-0.5315094,-0.06219657,-,-,0.02479828,0.08151553,-0.08883695,-0.08298074,-,-,-,-,14.69999981,24,5,0.41666666,-,440.20001221,-,-,-,-,-,-,-,88,3.16942859,52.94117737,49.80392075,-,1188.75,-,-,-,-,-,-,-,-,2.09496593,34.91609955,2.34375,-0.78125,4.28800011,484.97302246,0,18.62859917,73.78826141,12,8,4.2502737,52,8.99234009,-,-,-,-,-,-,-,7.05882359,0,8,25.45965195,-,-,0.95465291,104.74793243,0.00227222,2,2.76600003,0,13.39999962,-
Sat Aug 14 16:08:29 GMT+05:30 2021,14-Aug-2021 16:08:28.690,73.788259,18.62859997,0.0,4.288,484.9744873046875,0.0,-9.55358887,-0.21466064,-0.23703003,-0.04507039,-,-,0.07836967,0.0207448,-0.06784794,-0.01195972,-,-,-,-,14.69999981,24,7.33333349,0.88,-,440.20001221,-,-,-,-,-,-,-,87,2.81344819,25.88235283,47.05882263,-,1840.25,-,-,-,-,-,-,-,-,2.41401291,40.23354721,2.34375,-0.78125,4.28800011,484.9744873,0,18.62859917,73.78826141,10,12,3.77289605,52,8.84730244,-,-,-,-,-,-,-,10.1960783,0,12,14.59903336,-,-,2.13428974,46.85302353,0.00739167,3,3.70000005,0,13.39999962,-
Sat Aug 14 16:08:30 GMT+05:30 2021,14-Aug-2021 16:08:29.691,73.788259,18.62859998,0.0,4.288,484.9718017578125,0.0,-9.41712952,-0.28648376,-0.77572632,-0.13240898,-,-,0.13669556,-0.03636445,-0.00219627,-0.06882476,-,-,-,-,14.69999981,24,7.33333349,0.88,-,441.79998779,-,-,-,-,-,-,-,87,2.81344819,25.88235283,19.6078434,-,1840.25,-,-,-,-,-,-,-,-,2.41401291,40.23354721,2.34375,-2.34375,4.28800011,484.97180176,0,18.62859917,73.78826141,7,12,3.77289605,52,8.84730244,-,-,-,-,-,-,-,0,0,12,14.59903336,-,-,2.13428974,46.85302353,0.00739167,4,4.70300007,0,13.5,-
Sat Aug 14 16:08:31 GMT+05:30 2021,14-Aug-2021 16:08:30.690,73.78825899,18.62859999,0.0,4.288,484.971923828125,0.0,-11.21995544,-0.69110107,-1.16836548,-0.04974287,-,-,-0.10116128,0.21379414,0.0002442,-0.14253046,-,-,-,-,14.69999981,24,8.25,1.26923072,-,441.79998779,-,-,-,-,-,-,-,87,2.81344819,49.80392075,19.6078434,-,863.75,-,-,-,-,-,-,-,-,2.26671958,37.77865601,2.34375,-3.90625,4.28800011,484.97192383,0,18.62859917,73.78826141,10,11,3.77289605,52,5.36639643,-,-,-,-,-,-,-,0,0,11,14.59903336,-,-,3.1874938,31.37195587,0.01243889,5,5.69700003,0,13.5,-
Sat Aug 14 16:08:32 GMT+05:30 2021,14-Aug-2021 16:08:31.691,73.78826684,18.62862394,3.19,4.288,485.0911865234375,14.4,-9.73554993,0.42938232,-1.25456238,-0.05450191,-,-,0.10250195,0,-0.04002593,-0.08175973,-,-,-,-,14.69999981,24,8.25,1.26923072,-,443.3999939,-,-,-,-,-,-,-,87,2.81344819,49.80392075,60,-,1094.5,-,-,-,-,-,-,-,-,2.21410394,36.9017334,2.34375,-3.90625,4.28800011,485.09118652,14.39999962,18.62862396,73.78826904,9,11,3.77289605,52,11.16790581,-,-,-,-,-,-,-,9.8039217,11.48400021,11,14.59903336,-,-,3.63263631,27.52764511,0.01243889,6,6.72800016,0,13.39999962,-
Sat Aug 14 16:08:33 GMT+05:30 2021,14-Aug-2021 16:08:32.690,73.78827985,18.6286603,3.81,5.36,485.1605224609375,20.5,-9.8768158,-1.07177734,1.35751343,-0.00038046,-,-,0.34614253,-0.24967018,-0.02660256,0.01781592,-,-,-,-,14.69999981,24,9.80000019,1.81481481,-,446,-,-,-,-,-,-,-,87,5.07455921,73.72549438,60,-,1094.5,-,-,-,-,-,-,-,-,2.21410394,36.9017334,2.34375,1.5625,5.36000013,485.16052246,20.5,18.6286602,73.78827667,11,4.51599979,6.80509615,52,11.16790581,-,-,-,-,-,-,-,9.8039217,13.7159996,16,44.27357101,-,-,3.63263631,27.52764511,0.01882514,7,7.68499994,0,13.39999962,-
Sat Aug 14 16:08:34 GMT+05:30 2021,14-Aug-2021 16:08:33.691,73.78829526,18.62869931,4.14,4.288,483.541015625,18.7,-10.64535522,-3.20262146,0.87867737,-0.00994398,-,-,0.1038062,-0.00439254,-0.05979392,0.0898122,-,-,-,-,14.69999981,24,11.33333302,2.42857146,-,446,-,-,-,361.40167236,-,-,-,86,3.72048831,50.19607925,48.23529434,-,1390.25,-,-,-,-,-,-,-,-,2.18618155,36.43635941,2.34375,1.5625,4.28800011,483.54101562,18.70000076,18.62870026,73.78829193,10,5.2840004,4.98925686,52,8.70226383,-,-,-,-,-,-,-,9.8039217,14.90399933,19,25.55459785,-,-,4.36982298,22.8837471,0.02686542,8,8.68599987,0,13.39999962,-
Sat Aug 14 16:08:35 GMT+05:30 2021,14-Aug-2021 16:08:34.691,73.78832698,18.6287802,5.54,5.36,482.27301025390625,20.6,-12.1680603,-1.08853149,-0.1484375,-0.06171913,-,-,0.12408747,-0.02733361,0.03026249,0.00073105,-,-,-,-,14.69999981,24,11.33333302,2.42857146,-,448.70001221,-,-,-,361.40167236,-,-,-,86,3.72048831,50.19607925,28.62745094,-,1390.25,-,-,-,-,-,-,-,-,2.18618155,36.43635941,2.34375,-5.46875,5.36000013,482.27301025,20.60000038,18.62878036,73.78833008,12,5.2840004,4.98925686,52,8.70226383,-,-,-,-,-,-,-,3.52941179,19.94400024,19,25.55459785,-,-,4.36982298,22.8837471,0.02686542,9,9.72599983,0,13.39999962,-
Sat Aug 14 16:08:36 GMT+05:30 2021,14-Aug-2021 16:08:35.690,73.78834385,18.62883484,5.41,4.288,481.431884765625,18.0,-9.1729126,-0.26971436,-0.0287323,-0.08405426,-,-,-0.11736578,0.23820043,-0.0102503,-0.17791809,-,-,-,-,14.69999981,24,12.5714283,3.03448272,-,448.70001221,-,-,-,312.78057861,-,-,-,86,1.23952544,37.64706039,28.62745094,-,1444,-,-,-,-,-,-,-,-,1.89756203,31.62603378,2.34375,3.125,4.28800011,481.43188477,18,18.62883568,73.78834534,17,0.05599976,1.66223097,51,5.94654703,-,-,-,-,-,-,-,3.52941179,19.47599983,20,8.19691181,-,-,5.31029797,18.83094215,0.03630666,10,10.76900005,0,13.39999962,-
Sat Aug 14 16:08:37 GMT+05:30 2021,14-Aug-2021 16:08:36.690,73.78836537,18.62888243,5.1,5.36,481.2672119140625,18.6,-8.25593567,-0.29844666,-1.08218384,-0.24672705,-,-,0.17166226,-0.0690674,0.06150178,-0.07883085,-,-,-,-,14.69999981,24,12.5714283,3.03448272,-,451.20001221,-,-,-,312.78057861,-,-,-,86,1.23952544,37.64706039,31.37254906,-,1444,-,-,-,-,-,-,-,-,1.89756203,31.62603378,2.34375,3.125,5.36000013,481.26721191,18.60000038,18.62888336,73.78836823,18,0.05599976,1.66223097,51,5.94654703,-,-,-,-,-,-,-,4.31372547,18.3599987,20,8.19691181,-,-,5.31029797,18.83094215,0.03630666,11,11.68700027,0,13.5,-
