GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-100kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Ambient air temp(°C),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),CO₂ in g/km (Average)(g/km),DPF Pressure(psi),DPF Temperature(°C),Drivers demand engine % torque(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine RPM(rpm),Exhaust gas temp Bank 1 Sensor 1(°C),Exhaust gas temp Bank 1 Sensor 2(°C),Exhaust gas temp Bank 1 Sensor 3(°C),Exhaust gas temp Bank 1 Sensor 4(°C),Exhaust gas temp Bank 2 Sensor 1(°C),Exhaust gas temp Bank 2 Sensor 2(°C),Exhaust gas temp Bank 2 Sensor 3(°C),Exhaust gas temp Bank 2 Sensor 4(°C),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Mass Air Flow Rate(g/s),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 2 sensor 1(V),Relative Accelerator Pedal Position(%),Relative Throttle Position(%),Speed (GPS)(km/h),Speed (OBD)(km/h),Torque(Nm),Transmission Temperature(Method 1)(°C),Transmission Temperature(Method 2)(°C),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Sat Aug 14 15:43:07 GMT+05:30 2021,14-Aug-2021 15:43:07.360,73.78824133,18.62855056,0.0,3.216,476.966064453125,0.0,-10.56394958,0.16363525,-0.46687317,-0.0288095,-,-,0.00269684,0.06150178,0.02513734,-0.04881101,-,-,-,-,14.69999981,24,-,0,-,541.79998779,-,-,-,-,-,-,-,87,-,38.03921509,29.01960754,-,672,-,-,-,-,-,-,-,-,0.94630122,15.77168655,2.34375,-1.5625,3.21600008,476.96606445,0,18.62855148,73.78823853,14,0,-,44,5.94654703,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,13,-
Sat Aug 14 15:43:08 GMT+05:30 2021,14-Aug-2021 15:43:08.353,73.78824134,18.62855056,0.0,3.216,476.96697998046875,0.0,-10.12101746,0.12532043,-0.31842041,-0.02952662,-,-,0.02752694,0.03538764,0.0317277,-0.01464284,-,-,-,-,14.69999981,24,-,0,-,541.20001221,-,-,-,-,-,-,-,87,-,38.03921509,29.01960754,-,672,-,-,-,-,-,-,-,-,0.94630122,15.77168655,2.34375,-0.78125,3.21600008,476.96697998,0,18.62855148,73.78823853,14,0,-,44,5.94654703,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,13.10000038,-
Sat Aug 14 15:43:09 GMT+05:30 2021,14-Aug-2021 15:43:09.354,73.78824134,18.62855056,0.0,3.216,476.96649169921875,0.0,-10.38438416,0.06546021,-0.73980713,-0.00112653,-,-,0.05404309,0.00902928,0.03978017,-0.01537545,-,-,-,-,14.69999981,24,-,0,-,541.20001221,-,-,-,-,-,-,-,87,-,37.25490189,29.01960754,-,686,-,-,-,-,-,-,-,-,0.94035399,15.67256641,2.34375,0,3.21600008,476.9664917,0,18.62855148,73.78823853,13,0,-,44,5.94654703,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,13.10000038,-
Sat Aug 14 15:43:10 GMT+05:30 2021,14-Aug-2021 15:43:10.353,73.78824132,18.62855056,0.0,3.216,476.9630126953125,0.0,-10.42028809,0.28094482,-0.6799469,-0.02811649,-,-,0.06265569,0.00488095,0.02513734,-0.0942063,-,-,-,-,14.69999981,24,-,0,-,540.79998779,-,-,-,-,-,-,-,87,-,37.25490189,28.23529434,-,586.5,-,-,-,-,-,-,-,-,0.93653142,15.60885715,2.34375,0,3.21600008,476.9630127,0,18.62855148,73.78823853,14,0,-,44,5.80150938,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,13.10000038,-
Sat Aug 14 15:43:11 GMT+05:30 2021,14-Aug-2021 15:43:11.353,73.78824132,18.62855056,0.0,3.216,476.959228515625,0.0,-10.43226624,0.64247131,-1.6519928,-0.02219476,-,-,0.06647003,0.00707722,0.05369196,-0.14008844,-,-,-,-,14.69999981,24,-,0,-,538.09997559,-,-,-,-,-,-,-,87,-,74.11764526,28.23529434,-,586.5,-,-,-,-,-,-,-,-,0.93653142,15.60885715,2.34375,-1.5625,3.21600008,476.95922852,0,18.62855148,73.78823853,14,0,-,44,5.80150938,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,13.10000038,-
Sat Aug 14 15:43:12 GMT+05:30 2021,14-Aug-2021 15:43:12.353,73.78824131,18.62855062,0.0,3.216,476.97784423828125,0.0,-9.81695557,0.41981506,-1.89860535,-0.02995249,-,-,0.01488809,0.05954972,0.08615227,-0.13057074,-,-,-,-,14.69999981,24,4,0.2857143,-,538.09997559,-,-,-,-,-,-,-,87,1.02514529,69.80392456,43.92156982,-,1167.75,-,-,-,-,-,-,-,-,1.26109219,21.01820374,2.34375,-1.5625,3.21600008,476.97784424,0,18.62855148,73.78823853,14,4,1.37474251,44,9.13737774,-,-,-,-,-,-,-,9.01960754,0,4,8.38296413,-,-,-,-,-,0,0.23,0,13.10000038,-
Sat Aug 14 15:43:13 GMT+05:30 2021,14-Aug-2021 15:43:13.353,73.7882413,18.62855065,0.0,3.216,476.9730224609375,0.0,-10.38677979,0.21630859,-1.09893799,-0.02191314,-,-,0.09275059,-0.020989,0.00292888,-0.13252281,-,-,-,-,14.69999981,24,4,0.2857143,-,535.09997559,-,-,-,-,-,-,-,87,1.02514529,69.80392456,40.39215851,-,1167.75,-,-,-,-,-,-,-,-,1.26109219,21.01820374,2.34375,-0.78125,3.21600008,476.97302246,0,18.62855148,73.78823853,14,4,1.37474251,44,9.13737774,-,-,-,-,-,-,-,7.84313726,0,4,8.38296413,-,-,-,-,-,1,1.33299994,0,13.30000019,-
Sat Aug 14 15:43:14 GMT+05:30 2021,14-Aug-2021 15:43:14.353,73.78824132,18.62855066,0.0,3.216,476.98089599609375,0.0,-10.18087769,-1.13642883,-0.65361023,-0.01906853,-,-,0.01932824,0.04710315,-0.06687269,-0.02025639,-,-,-,-,14.69999981,24,7.5,1,-,535.09997559,-,-,-,-,-,-,-,87,4.62877131,45.09804153,40.39215851,-,1571.75,-,-,-,-,-,-,-,-,2.11234093,35.20568085,2.34375,-2.34375,3.21600008,476.980896,0,18.62855148,73.78823853,15,11,6.20728445,44,7.68700027,-,-,-,-,-,-,-,7.84313726,0,11,28.12187576,-,-,1.89360082,52.80834198,0.00374375,2,2.34599996,0,13.30000019,-
Sat Aug 14 15:43:15 GMT+05:30 2021,14-Aug-2021 15:43:15.353,73.78825242,18.62857399,3.28,3.216,476.2420654296875,22.0,-9.30699158,0.12532043,0.36152649,-0.11285496,-,-,-0.05985848,0.12398038,0.03807231,-0.04246641,-,-,-,-,14.69999981,24,7.5,1,-,532.40002441,-,-,-,-,-,-,-,87,4.62877131,45.09804153,36.07843018,-,1571.75,-,-,-,-,-,-,-,-,1.77025437,29.50424004,2.34375,-2.34375,3.21600008,476.24206543,22,18.62857437,73.78825378,15,11,6.20728445,44,4.78624535,-,-,-,-,-,-,-,9.01960754,11.80799961,11,28.12187576,-,-,4.05364466,24.66864586,0.00374375,3,3.4289999,0,13.5,-
Sat Aug 14 15:43:16 GMT+05:30 2021,14-Aug-2021 15:43:16.353,73.78826547,18.6286112,3.72,3.216,476.3856201171875,15.6,-9.81695557,0.53233337,-0.0574646,-0.04351787,-,-,-0.0563925,0.11958784,0.020989,-0.0270894,-,-,-,-,14.69999981,24,9.66666698,1.8125,-,531.59997559,-,-,-,-,-,-,-,87,2.7564013,21.56862831,36.07843018,-,1987.75,-,-,-,-,-,-,-,-,1.77025437,29.50424004,2.34375,-4.6875,3.21600008,476.38562012,15.60000038,18.62861061,73.78826904,15,2.19200039,3.69639492,44,4.78624535,-,-,-,-,-,-,-,9.01960754,13.3920002,14,13.2416687,-,-,4.05364466,24.66864586,0.00945903,4,4.454,0,13.5,-
Sat Aug 14 15:43:17 GMT+05:30 2021,14-Aug-2021 15:43:17.352,73.78827767,18.62864904,3.91,3.216,476.9510498046875,17.7,-10.16889954,0.14208984,-1.3838501,-0.00200113,-,-,0.07091595,-0.00829823,0.01391023,-0.00073261,-,-,-,-,14.69999981,24,10.75,2.52941179,-,531.59997559,-,-,-,538.32574463,-,-,-,86,2.7564013,46.66666794,24.70588303,-,1097.5,-,-,-,-,-,-,-,-,2.8493731,47.48955154,2.34375,-4.6875,3.21600008,476.9510498,17.70000076,18.62864876,73.78827667,15,0.07600021,3.69639492,44,6.09158516,-,-,-,-,-,-,-,0,14.07600021,14,13.2416687,-,-,4.3401885,23.03999519,0.01573958,5,5.39499998,0,13.5,-
Sat Aug 14 15:43:18 GMT+05:30 2021,14-Aug-2021 15:43:18.353,73.78828983,18.62868804,4.0,3.216,477.2467041015625,16.6,-10.19284058,1.58338928,-2.78205872,0.02667856,-,-,-0.00425846,0.07419255,-0.03563339,0.11690316,-,-,-,-,14.69999981,24,10.75,2.52941179,-,531.09997559,-,-,-,538.32574463,-,-,-,86,2.7564013,46.66666794,24.70588303,-,1097.5,-,-,-,-,-,-,-,-,2.8493731,47.48955154,2.34375,-2.34375,3.21600008,477.2467041,16.60000038,18.62868881,73.78829193,15,0.07600021,3.69639492,44,6.09158516,-,-,-,-,-,-,-,7.05882359,14.39999962,14,13.2416687,-,-,4.3401885,23.03999519,0.01573958,6,6.34899998,0,13.5,-
Sat Aug 14 15:43:19 GMT+05:30 2021,14-Aug-2021 15:43:19.353,73.78830308,18.62872946,4.41,3.216,477.11376953125,19.2,-9.06517029,-0.06620789,-0.7374115,-0.0290881,-,-,0.11277212,-0.04417427,-0.04515108,0.1051892,-,-,-,-,14.69999981,24,11.80000019,3.27777767,-,531.09997559,-,-,-,485.00613403,-,-,-,86,2.05029058,56.47058868,47.84313583,-,1209,-,-,-,-,-,-,-,-,2.28492856,38.08214188,2.34375,-1.5625,3.21600008,477.11376953,19.20000076,18.62872887,73.78829956,15,1.60000038,2.74948502,44,8.84730244,-,-,-,-,-,-,-,7.05882359,15.87599945,16,16.19388771,-,-,4.78689146,20.8899498,0.02276458,7,7.44000006,0,13.5,-
Sat Aug 14 15:43:20 GMT+05:30 2021,14-Aug-2021 15:43:20.352,73.78831976,18.62877405,4.91,3.216,477.8984375,21.1,-13.96131897,-0.95446777,0.97444153,0.01518725,-,-,0.21741787,-0.14057684,0.12202831,-0.14496937,-,-,-,-,14.69999981,24,11.80000019,3.27777767,-,529.90002441,-,-,-,437.02609253,-,-,-,86,2.05029058,56.47058868,38.82352829,-,1209,-,-,-,-,-,-,-,-,2.06316781,34.38613129,2.34375,-1.5625,3.21600008,477.8984375,21.10000038,18.62877464,73.78832245,15,1.60000038,2.74948502,44,7.25188684,-,-,-,-,-,-,-,6.27450991,17.67599869,16,16.19388771,-,-,5.38049889,18.58525085,0.02276458,8,8.36200047,0,13.39999962,-
Sat Aug 14 15:43:21 GMT+05:30 2021,14-Aug-2021 15:43:21.352,73.7883437,18.628846,5.23,3.216,478.6739501953125,20.1,-11.86160278,-0.23620605,-0.75178528,0.14941788,-,-,0.07020325,-0.00585776,-0.04393007,0.01440019,-,-,-,-,14.69999981,24,13,4.10526323,-,529.40002441,-,-,-,437.02609253,-,-,-,86,3.71824169,39.2156868,38.82352829,-,1385,-,-,-,-,-,-,-,-,2.06316781,34.38613129,2.34375,-3.125,3.21600008,478.6739502,20.10000038,18.62884521,73.78834534,15,1.32400131,4.9862442,44,7.25188684,-,-,-,-,-,-,-,6.27450991,18.82799911,19,25.63597488,-,-,5.38049889,18.58525085,0.03081458,9,9.40400028,0,13.5,-
Sat Aug 14 15:43:22 GMT+05:30 2021,14-Aug-2021 15:43:22.352,73.78835445,18.62890125,5.38,3.216,478.7708740234375,14.9,-14.12413025,-0.3678894,-1.46046448,0.01034918,-,-,0.1143207,-0.02001374,0.27554011,-0.04612634,-,-,-,-,14.69999981,24,13.85714245,4.8499999,-,529.40002441,-,-,-,377.1232605,-,-,-,86,3.71824169,23.13725471,20.7843132,-,1377.25,-,-,-,-,-,-,-,-,1.41810787,23.63513184,2.34375,-3.125,3.21600008,478.77087402,14.89999962,18.62890053,73.78835297,15,0.36800003,4.9862442,44,4.35113192,-,-,-,-,-,-,-,0,19.36800003,19,25.63597488,-,-,6.7167325,14.88788128,0.03982903,10,10.44799995,0,13.5,-
Sat Aug 14 15:43:23 GMT+05:30 2021,14-Aug-2021 15:43:23.353,73.788359,18.62894857,5.25,3.216,479.29833984375,11.1,-11.07870483,-0.52828979,1.84353638,-0.01252691,-,-,0.10508625,-0.04124695,0.0373397,0.05662084,-,-,-,-,14.69999981,24,13.85714245,4.8499999,-,529.70001221,-,-,-,377.1232605,-,-,-,86,3.71824169,23.13725471,20.7843132,-,1377.25,-,-,-,-,-,-,-,-,1.41810787,23.63513184,2.34375,-0.78125,3.21600008,479.29833984,11.10000038,18.62894821,73.7883606,15,0.36800003,4.9862442,44,4.35113192,-,-,-,-,-,-,-,0,18.89999962,19,25.63597488,-,-,6.7167325,14.88788128,0.03982903,11,11.44200039,0,13.5,-
Sat Aug 14 15:43:24 GMT+05:30 2021,14-Aug-2021 15:43:24.353,73.78836779,18.62899797,5.23,3.216,479.4869384765625,10.8,-9.83850098,0.14208984,-0.73262024,-0.05659497,-,-,0.07533658,-0.00951924,-0.05393772,0.05149569,-,-,-,-,14.69999981,24,14.25,5.42857122,-,529.70001221,-,-,-,337.03442383,-,-,-,86,-,23.52941132,18.03921509,-,1252.25,-,-,-,-,-,-,-,-,1.26915538,21.1525898,2.34375,0.78125,3.21600008,479.48693848,10.80000019,18.6289978,73.78836823,15,1.89999962,-,44,3.91601896,-,-,-,-,-,-,-,0,18.82799911,17,-,-,-,7.89581728,12.66466999,0.04847903,12,12.44400024,0,13.5,-
Sat Aug 14 15:43:25 GMT+05:30 2021,14-Aug-2021 15:43:25.353,73.78837815,18.62904407,4.72,9.648001,480.6123046875,12.0,-9.33332825,-0.59294128,0.25857544,-0.01128504,-,-,0.03008686,0.04319746,-0.09615836,-0.08737173,-,-,-,-,14.69999981,24,14.25,5.42857122,-,530.09997559,-,-,-,337.03442383,-,-,-,85,-,23.52941132,29.01960754,-,1252.25,-,-,-,-,-,-,-,-,1.26915538,21.1525898,2.34375,0.78125,9.64800072,480.61230469,12,18.62904358,73.78837585,15,1.89999962,-,44,3.91601896,-,-,-,-,-,-,-,3.52941179,16.99199867,17,-,-,-,7.89581728,12.66466999,0.04847903,13,13.38799953,0,13.60000038,-
Sat Aug 14 15:43:26 GMT+05:30 2021,14-Aug-2021 15:43:26.353,73.78840029,18.62908394,4.57,9.648001,482.09716796875,14.6,-10.66210938,-0.01593018,0.24421692,-0.0456476,-,-,0.12963594,-0.03221611,-0.22990219,-0.11983204,-,-,-,-,14.69999981,24,14.55555534,5.9545455,-,530.09997559,-,-,-,325.193573,-,-,-,85,-,31.76470566,29.01960754,-,1174.5,-,-,-,-,-,-,-,-,1.70957947,28.4929924,2.34375,-1.5625,9.64800072,482.09716797,14.60000038,18.62908363,73.78839874,16,0.00800133,-,44,5.80150938,-,-,-,-,-,-,-,3.52941179,16.45199966,17,-,-,-,8.15181446,12.26695251,0.05688931,14,14.32900047,0,13.60000038,-
Sat Aug 14 15:43:27 GMT+05:30 2021,14-Aug-2021 15:43:27.353,73.78841048,18.62912099,4.29,9.648001,482.3536376953125,13.2,-8.23439026,0.13729858,-0.18675232,-0.02959724,-,-,0.08743151,-0.02416208,0.04246485,0.03734126,-,-,-,-,14.69999981,24,14.55555534,5.9545455,-,530.29998779,-,-,-,306.35775757,-,-,-,85,-,31.76470566,21.56862831,-,1029.75,-,-,-,-,-,-,-,-,1.24266183,20.71103096,2.34375,-1.5625,9.64800072,482.3536377,13.19999981,18.62912178,73.788414,15,0.00800133,-,44,4.49617004,-,-,-,-,-,-,-,0,15.44399929,17,-,-,-,8.7660656,11.40738964,0.05688931,15,15.39500046,0,13.5,-
Sat Aug 14 15:43:28 GMT+05:30 2021,14-Aug-2021 15:43:28.353,73.7884365,18.62915503,4.1,9.648001,485.78643798828125,13.7,-9.89836121,-0.79405212,0.66079712,-0.03043455,-,-,0.13742018,-0.06662849,0.14472517,-0.04002438,-,-,-,-,14.69999981,24,14.5,6.30434799,-,530.79998779,-,-,-,306.35775757,-,-,-,85,-,27.05882454,21.56862831,-,1029.75,-,-,-,-,-,-,-,-,1.24266183,20.71103096,2.34375,-6.25,9.64800072,485.78643799,13.69999981,18.62915421,73.78843689,16,1.44399929,-,44,4.49617004,-,-,-,-,-,-,-,0,14.75999928,14,-,-,-,8.7660656,11.40738964,0.06405806,16,16.36300087,0,13.30000019,-
Sat Aug 14 15:43:29 GMT+05:30 2021,14-Aug-2021 15:43:29.352,73.78844396,18.62918775,3.91,9.648001,486.17279052734375,12.6,-9.23756409,-1.78045654,-0.2681427,-0.29053062,-,-,-0.36454886,0.4558987,-0.13838057,-0.1000625,-,-,-,-,14.69999981,24,14.18181801,6.5,-,530.79998779,-,-,-,297.94287109,-,-,-,85,-,34.11764908,23.92156792,-,813.25,-,-,-,-,-,-,-,-,1.265239,21.08731651,2.34375,-6.25,9.64800072,486.17279053,12.60000038,18.62918854,73.78844452,16,3.07600021,-,44,5.22135878,-,-,-,-,-,-,-,0,14.07600021,11,-,-,-,8.99594975,11.11588192,0.06997473,17,17.3409996,0,13.30000019,-
Sat Aug 14 15:43:30 GMT+05:30 2021,14-Aug-2021 15:43:30.352,73.78845419,18.62921026,3.47,9.648001,485.79052734375,11.5,-10.43945312,0.49882507,-2.02310181,0.02475652,-,-,-0.02956765,0.10982595,-0.01293497,-0.17401241,-,-,-,-,14.69999981,24,14.18181801,6.5,-,531.20001221,-,-,-,297.94287109,-,-,-,85,-,34.11764908,23.92156792,-,813.25,-,-,-,-,-,-,-,-,1.265239,21.08731651,2.34375,-2.34375,9.64800072,485.79052734,11.5,18.62920952,73.78845215,16,3.07600021,-,44,5.22135878,-,-,-,-,-,-,-,7.84313726,12.49199963,11,-,-,-,8.99594975,11.11588192,0.06997473,18,18.38999939,0,13.39999962,-
Sat Aug 14 15:43:31 GMT+05:30 2021,14-Aug-2021 15:43:31.353,73.78845673,18.62923314,2.88,9.648001,485.8292236328125,12.5,-8.54084778,-0.36070251,-0.88105774,-0.02141712,-,-,0.20226833,-0.13472064,-0.0732173,0.06833635,-,-,-,-,14.69999981,24,13.83333302,6.63999987,-,531.20001221,-,-,-,297.94287109,-,-,-,85,-,63.52941132,59.2156868,-,780.25,-,-,-,-,-,-,-,-,2.27602053,37.93367386,2.34375,-4.6875,9.64800072,485.82922363,12.5,18.62923241,73.78845978,16,2.49199963,-,44,11.89309406,-,-,-,-,-,-,-,7.84313726,10.36800003,10,-,-,-,8.61749172,11.60406303,0.07538515,19,19.35199928,0,13.39999962,-
Sat Aug 14 15:43:32 GMT+05:30 2021,14-Aug-2021 15:43:32.353,73.78846272,18.6292593,3.17,9.648001,486.45086669921875,8.0,-9.38600159,-1.53625488,1.2641449,-0.02286406,-,-,0.00993475,0.06028232,-0.08639647,-0.06028232,-,-,-,-,14.69999981,24,13.83333302,6.63999987,-,530.79998779,-,-,-,297.94287109,-,-,-,85,-,63.52941132,21.96078491,-,780.25,-,-,-,-,-,-,-,-,2.27602053,37.93367386,2.34375,-4.6875,9.64800072,486.4508667,8,18.62925911,73.78845978,16,2.49199963,-,44,11.89309406,-,-,-,-,-,-,-,0,11.4119997,10,-,-,-,8.61749172,11.60406303,0.07538515,20,20.34199905,0,13.39999962,-
Sat Aug 14 15:43:33 GMT+05:30 2021,14-Aug-2021 15:43:33.353,73.78845734,18.62928515,2.83,9.648001,486.560546875,355.8,-10.22636414,-1.05981445,-0.60333252,0.03748361,-,-,-0.02540902,0.08834854,0.03514343,-0.01317918,-,-,-,-,14.69999981,24,13.46153831,6.73076916,-,530.79998779,-,-,-,297.94287109,-,-,-,85,-,26.66666794,21.96078491,-,769,-,-,-,-,-,-,-,-,0.85216171,14.20269489,2.34375,-5.46875,9.64800072,486.56054688,355.79998779,18.62928581,73.78845978,16,2.4119997,-,44,4.6412077,-,-,-,-,-,-,-,0,10.18799973,9,-,-,-,8.87725544,11.26450825,0.07981848,21,21.25799942,0,13.39999962,-
Sat Aug 14 15:43:34 GMT+05:30 2021,14-Aug-2021 15:43:34.353,73.78845872,18.62930765,2.49,9.648001,486.3607177734375,3.1,-8.521698,0.90344238,-1.75973511,-0.01359647,-,-,-0.1715637,0.24015249,0.10225877,-0.04514953,-,-,-,-,14.69999981,24,13.46153831,6.73076916,-,531.29998779,-,-,-,297.94287109,-,-,-,85,-,26.66666794,32.54901886,-,624,-,-,-,-,-,-,-,-,1.44353485,24.05891418,2.34375,-5.46875,9.64800072,486.36071777,3.0999999,18.62930679,73.78845978,15,2.4119997,-,44,7.97707558,-,-,-,-,-,-,-,1.96078432,8.96399975,9,-,-,-,8.67397308,11.52850151,0.07981848,22,22.34799957,0,13.39999962,-
Sat Aug 14 15:43:35 GMT+05:30 2021,14-Aug-2021 15:43:35.353,73.78846777,18.62932636,2.4,9.648001,485.086669921875,23.0,-10.39155579,-0.15959167,-1.58256531,-0.03683264,-,-,0.00708976,0.06491907,-0.03831807,-0.11787997,-,-,-,-,14.69999981,24,13.0714283,6.77777767,-,531.29998779,-,-,-,297.94287109,-,-,-,85,-,64.70588684,32.54901886,-,624,-,-,-,-,-,-,-,-,1.44353485,24.05891418,2.34375,-1.5625,9.64800072,485.08666992,23,18.62932587,73.78846741,15,0.96399975,-,44,7.97707558,-,-,-,-,-,-,-,1.96078432,8.64000034,8,-,-,-,8.67397308,11.52850151,0.08391265,23,23.42700005,0,13.10000038,-
Sat Aug 14 15:43:36 GMT+05:30 2021,14-Aug-2021 15:43:36.353,73.78848164,18.6293473,2.78,9.648001,485.3604736328125,30.0,-10.47296143,-0.75334167,0.1197052,-0.03598404,-,-,0.04497764,0.02245266,0.06125758,-0.08249079,-,-,-,-,14.69999981,24,12.9333334,6.92857122,-,531.29998779,-,-,-,297.94287109,-,-,-,86,2.00045729,49.01960754,51.76470566,-,797.25,-,-,-,-,-,-,-,-,1.4269135,23.78189087,2.34375,-1.5625,9.64800072,485.36047363,30,18.62934685,73.78848267,15,0.99200058,2.68265748,44,9.71752834,-,-,-,-,-,-,-,5.88235283,10.00799942,11,23.96055222,-,-,8.45486164,11.8272686,0.08861251,24,24.38800049,0,13.10000038,-
Sat Aug 14 15:43:37 GMT+05:30 2021,14-Aug-2021 15:43:37.353,73.78849619,18.62937395,3.21,9.648001,488.92877197265625,22.9,-10.79618835,-0.42773438,-0.07901001,-0.024201,-,-,0.14074707,-0.06467642,0.0478342,-0.16400631,-,-,-,-,14.69999981,24,12.9333334,6.92857122,-,531,-,-,-,297.94287109,-,-,-,86,2.00045729,49.01960754,20.7843132,-,797.25,-,-,-,-,-,-,-,-,1.4269135,23.78189087,2.34375,-2.34375,9.64800072,488.92877197,22.89999962,18.62937355,73.78849792,16,0.99200058,2.68265748,45,9.71752834,-,-,-,-,-,-,-,0,11.55599976,11,23.96055222,-,-,8.45486164,11.8272686,0.08861251,25,25.41399956,0,13.5,-
Sat Aug 14 15:43:38 GMT+05:30 2021,14-Aug-2021 15:43:38.352,73.78850742,18.62940253,3.14,9.648001,488.7154541015625,19.9,-11.05476379,0.07264709,-0.05506897,-0.02636416,-,-,-0.0404654,0.10396819,0.0583287,0.0207448,-,-,-,-,14.69999981,24,12.8125,7.06896544,-,531,-,-,-,297.94287109,-,-,-,86,2.00045729,26.27450943,20.7843132,-,840.5,-,-,-,-,-,-,-,-,0.84086692,14.01444912,2.34375,-4.6875,9.64800072,488.7154541,19.89999962,18.62940216,73.78850555,16,0.55599976,2.68265748,45,4.49617004,-,-,-,-,-,-,-,0,11.3039999,11,23.96055222,-,-,8.76330471,11.41098213,0.09368779,26,26.41799927,0,13.5,-
Sat Aug 14 15:43:39 GMT+05:30 2021,14-Aug-2021 15:43:39.352,73.78851315,18.62942872,2.8,9.648001,485.5576171875,14.6,-10.45141602,0.13490295,-0.15322876,-0.01090058,-,-,0.06595116,-0.00317308,0.0309951,-0.00756562,-,-,-,-,14.69999981,24,12.8125,7.06896544,-,531.5,-,-,-,297.94287109,-,-,-,86,2.00045729,26.27450943,22.35294151,-,840.5,-,-,-,-,-,-,-,-,0.9722718,16.20453072,2.34375,-4.6875,9.64800072,485.55761719,14.60000038,18.62942886,73.78851318,16,0.55599976,2.68265748,45,4.931283,-,-,-,-,-,-,-,0.39215687,10.07999992,11,23.96055222,-,-,8.92269325,11.20714569,0.09368779,27,27.40200043,0,13.5,-
Sat Aug 14 15:43:40 GMT+05:30 2021,14-Aug-2021 15:43:40.353,73.78851759,18.629454,2.79,9.648001,484.9537353515625,14.0,-9.60147095,-1.11965942,-0.47164917,-0.02692427,-,-,0.07583201,-0.00732297,-0.08664068,-0.03587604,-,-,-,-,14.69999981,24,12.64705849,7.16666651,-,531.5,-,-,-,297.94287109,-,-,-,86,-,33.72549057,22.35294151,-,759.75,-,-,-,-,-,-,-,-,0.9722718,16.20453072,2.34375,-0.78125,9.64800072,484.95373535,14,18.62945366,73.78852081,16,0.07999992,-,45,4.931283,-,-,-,-,-,-,-,0.39215687,10.04399967,10,-,-,-,8.92269325,11.20714569,0.09877446,28,28.1779995,0,13.5,-
Sat Aug 14 15:43:41 GMT+05:30 2021,14-Aug-2021 15:43:41.352,73.78852564,18.62947787,2.79,9.648001,484.8050537109375,20.0,-10.87757874,0.02955627,-0.93612671,-0.01964581,-,-,-0.00945677,0.08078292,-0.00390569,-0.12178411,-,-,-,-,14.69999981,24,12.66666698,7.35483885,-,531.59997559,-,-,-,297.94287109,-,-,-,86,2.51370072,33.72549057,41.17647171,-,944,-,-,-,-,-,-,-,-,1.42168844,23.69480705,2.34375,-0.78125,9.64800072,484.80505371,20,18.62947845,73.78852844,16,2.95600033,3.37092805,45,7.97707558,-,-,-,-,-,-,-,5.49019623,10.04399967,13,25.42749214,-,-,8.8115797,11.34846687,0.10412515,29,29.33399963,0,13.5,-
