GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-100kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Ambient air temp(°C),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),CO₂ in g/km (Average)(g/km),DPF Pressure(psi),DPF Temperature(°C),Drivers demand engine % torque(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine RPM(rpm),Exhaust gas temp Bank 1 Sensor 1(°C),Exhaust gas temp Bank 1 Sensor 2(°C),Exhaust gas temp Bank 1 Sensor 3(°C),Exhaust gas temp Bank 1 Sensor 4(°C),Exhaust gas temp Bank 2 Sensor 1(°C),Exhaust gas temp Bank 2 Sensor 2(°C),Exhaust gas temp Bank 2 Sensor 3(°C),Exhaust gas temp Bank 2 Sensor 4(°C),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Mass Air Flow Rate(g/s),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 2 sensor 1(V),Relative Accelerator Pedal Position(%),Relative Throttle Position(%),Speed (GPS)(km/h),Speed (OBD)(km/h),Torque(Nm),Transmission Temperature(Method 1)(°C),Transmission Temperature(Method 2)(°C),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Mon Aug 16 07:00:46 GMT+05:30 2021,16-Aug-2021 07:00:46.019,73.7925382,18.6300937,0.0,3.216,491.5693359375,0.0,9.47792053,-0.25056458,-0.64883423,-0.05020456,-,-,-0.02270961,-0.03831807,-0.06418801,-0.09542575,-,-,-,-,-,-,-,0,13.63354778,-,-,-,-,-,-,-,-,82,-,29.41176605,16.86274529,-,892.5,-,-,-,-,-,-,-,-,0.9108898,15.18149757,-15.625,0,3.21600008,491.56933594,0,18.63009453,73.7925415,10,0,-,27,4.931283,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,14,-
Mon Aug 16 07:00:47 GMT+05:30 2021,16-Aug-2021 07:00:47.019,73.79253822,18.63009368,0.0,4.288,491.56707763671875,0.0,9.52101135,0.05828857,-0.52911377,-0.04420388,-,-,-0.0136461,-0.02733516,-0.06882476,-0.01903538,-,-,-,-,-,-,-,0,13.63354778,-,-,-,-,-,-,-,-,82,-,29.41176605,16.86274529,-,907,-,-,-,-,-,-,-,-,0.96366179,16.06102943,-15.625,1.5625,4.28800011,491.56707764,0,18.63009453,73.7925415,10,0,-,27,5.22135878,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,14,-
Mon Aug 16 07:00:48 GMT+05:30 2021,16-Aug-2021 07:00:48.020,73.79253825,18.63009365,0.0,4.288,491.56591796875,0.0,9.28637695,-0.01593018,-0.26097107,-0.05000223,-,-,-0.00807863,-0.02221001,-0.0422222,-0.04881101,-,-,-,-,-,-,-,0,13.63354778,-,-,-,-,-,-,-,-,82,-,29.41176605,16.86274529,-,879.25,-,-,-,-,-,-,-,-,0.95211464,15.868577,-15.625,1.5625,4.28800011,491.56591797,0,18.63009453,73.7925415,10,0,-,27,5.07632065,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,14,-
Mon Aug 16 07:00:49 GMT+05:30 2021,16-Aug-2021 07:00:49.022,73.79253828,18.63009362,0.0,4.288,491.566162109375,0.0,9.84901428,0.16841125,-0.34475708,-0.04655208,-,-,-0.02016493,-0.03538919,-0.03514499,0.01098291,-,-,-,-,-,-,-,0,13.63354778,-,-,-,-,-,-,-,-,83,-,29.41176605,16.86274529,-,903,-,-,-,-,-,-,-,-,0.92298436,15.38307285,-15.625,-1.5625,4.28800011,491.56616211,0,18.63009453,73.7925415,10,0,-,27,5.07632065,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,14,-
Mon Aug 16 07:00:50 GMT+05:30 2021,16-Aug-2021 07:00:50.020,73.7925383,18.63009358,0.0,4.288,491.5670166015625,0.0,9.26243591,0.39347839,0.36871338,-0.04626684,-,-,-0.04278446,-0.05833026,-0.06101493,-0.09347369,-,-,-,-,-,-,-,0,13.63354778,-,-,-,-,-,-,-,-,83,-,29.41176605,16.86274529,-,925,-,-,-,-,-,-,-,-,0.94791567,15.79859543,-15.625,1.5625,4.28800011,491.5670166,0,18.63009453,73.7925415,10,0,-,27,5.07632065,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,14,-
Mon Aug 16 07:00:51 GMT+05:30 2021,16-Aug-2021 07:00:51.019,73.79253831,18.63009356,0.0,4.288,491.5638427734375,0.0,9.82028198,0.53712463,0.09815979,-0.04993969,-,-,-0.0432016,-0.05710924,-0.07663458,-0.00854088,-,-,-,-,-,-,-,0,13.63354778,-,-,-,-,-,-,-,-,83,-,30.19607925,16.86274529,-,874.5,-,-,-,-,-,-,-,-,0.99875313,16.64588547,-15.625,0,4.28800011,491.56384277,0,18.63009262,73.7925415,10,0,-,27,5.22135878,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,13.69999981,-
Mon Aug 16 07:00:52 GMT+05:30 2021,16-Aug-2021 07:00:52.019,73.79253835,18.63009353,0.0,4.288,491.557373046875,0.0,9.37976074,-0.19789124,-0.55305481,-0.04302558,-,-,-0.03318489,-0.04905521,-0.1154395,0.01635226,-,-,-,-,-,-,-,0,13.63354778,-,-,-,-,-,-,-,-,83,-,30.19607925,16.86274529,-,874.5,-,-,-,-,-,-,-,-,0.99875313,16.64588547,-15.625,0.78125,4.28800011,491.55737305,0,18.63009262,73.7925415,11,0,-,27,5.22135878,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,13.10000038,-
Mon Aug 16 07:00:53 GMT+05:30 2021,16-Aug-2021 07:00:53.019,73.7925384,18.63009349,0.0,4.288,491.55078125,0.0,9.43481445,-0.13085938,-1.97761536,-0.04287016,-,-,-0.01610484,-0.04051434,-0.06174599,0.11226642,-,-,-,-,-,-,-,0,13.63354778,-,-,-,-,-,-,-,-,83,-,31.37254906,17.64705849,-,890.25,-,-,-,-,-,-,-,-,0.97045511,16.17425156,-15.625,2.34375,4.28800011,491.55078125,0,18.63009262,73.7925415,11,0,-,27,5.36639643,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,13.10000038,-
Mon Aug 16 07:00:54 GMT+05:30 2021,16-Aug-2021 07:00:54.019,73.79253846,18.63009342,0.0,4.288,491.55401611328125,0.0,9.43721008,-0.63124084,-2.00872803,-0.03060865,-,-,-0.07324317,-0.10274873,-0.13960159,-0.18963206,-,-,-,-,-,-,-,0,13.63354778,-,-,-,-,-,-,-,-,83,-,36.07843018,19.2156868,-,781.5,-,-,-,-,-,-,-,-,1.09473693,18.24561501,-15.625,0,4.28800011,491.55401611,0,18.63009262,73.7925415,11,0,-,27,5.94654703,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,0,0,13.30000019,-
Mon Aug 16 07:00:55 GMT+05:30 2021,16-Aug-2021 07:00:55.019,73.79253757,18.63009327,0.4,4.288,492.1134033203125,316.5,10.0357666,-0.18113708,-1.37187195,-0.03728776,-,-,-0.09767011,-0.12105305,-0.03612024,0.09518311,-,-,-,-,-,-,3,0.05,13.63354778,-,-,-,-,-,-,-,-,83,-,47.05882263,29.01960754,-,873.5,-,-,-,-,-,-,-,-,1.28915644,21.48593903,-14.84375,0,4.28800011,492.11340332,316.5,18.63009262,73.79253387,11,1.56000006,-,27,7.97707558,-,-,-,-,-,-,-,0,1.43999994,3,-,-,-,-,-,-,0,0.57099998,0,13.89999962,-
Mon Aug 16 07:00:56 GMT+05:30 2021,16-Aug-2021 07:00:56.019,73.79253379,18.63009623,1.14,4.288,491.50244140625,312.7,8.68304443,-0.50434875,1.48919678,-0.02869368,-,-,-0.06043628,-0.09835619,-0.14423832,0.16644834,-,-,-,-,-,-,4,0.13114753,13.63354778,-,-,-,-,-,-,-,-,83,1.27028096,33.33333206,18.8235302,-,766,-,-,-,-,-,-,-,-,0.94314682,15.7191143,-14.84375,0,4.28800011,491.50244141,312.70001221,18.63009644,73.79253387,12,0.89600039,1.70347476,27,5.22135878,-,-,-,-,-,-,-,0,4.10399961,5,15.83554554,-,-,3.18078542,31.4381218,0.00134556,1,1.5,0,13.89999962,-
Mon Aug 16 07:00:57 GMT+05:30 2021,16-Aug-2021 07:00:57.018,73.79252495,18.63010243,1.43,4.288,491.99951171875,312.6,9.01344299,0.10617065,-1.14682007,-0.03925909,-,-,-0.014183,-0.03953753,0.00536935,-0.16425051,-,-,-,-,-,-,4,0.13114753,13.63354778,-,-,-,-,-,-,-,-,83,1.27028096,33.33333206,18.03921509,-,766,-,-,-,-,-,-,-,-,1.03384447,17.23073959,-15.625,-1.5625,4.28800011,491.99951172,312.6000061,18.63010216,73.79252625,12,0.89600039,1.70347476,27,6.52669811,-,-,-,-,-,-,-,0,5.14799976,5,15.83554554,-,-,4.00850964,24.94640923,0.00134556,2,2.52399993,0,13.60000038,-
Mon Aug 16 07:00:58 GMT+05:30 2021,16-Aug-2021 07:00:58.022,73.79251388,18.63011032,1.67,4.288,492.81298828125,300.2,10.28236389,-0.08537292,0.24899292,-0.03096225,-,-,-0.00090165,-0.02831042,-0.04661474,-0.19670928,-,-,-,-,-,-,5,0.24193548,13.63354778,-,-,-,-,-,-,-,-,83,1.07030821,43.52941132,23.92156792,-,1330.75,-,-,-,-,-,-,-,-,1.3469671,22.44945145,-10.15625,-1.5625,4.28800011,492.81298828,300.20001221,18.63010979,73.79251099,10,1.85200024,1.43530691,27,6.52669811,-,-,-,-,-,-,-,4.70588255,6.01199961,7,10.24095154,-,-,4.40459633,22.70308304,0.00369889,3,3.51600003,0,14.10000038,-
Mon Aug 16 07:00:59 GMT+05:30 2021,16-Aug-2021 07:00:59.019,73.79249689,18.63012127,2.65,4.288,493.242431640625,300.7,11.48904419,-0.10931396,0.9720459,0.00266082,-,-,0.4367637,0.42197472,-0.03050669,-0.07004422,-,-,-,-,-,-,7,0.546875,13.63354778,-,-,-,-,-,-,-,-,83,2.67177463,37.64706039,20.7843132,-,1673,-,-,-,-,-,-,-,-,1.59650528,26.60842133,-10.15625,-2.34375,4.28800011,493.24243164,300.70001221,18.63012123,73.79249573,12,1.46000004,3.58290863,27,5.80150938,-,-,-,-,-,-,-,5.88235283,9.53999996,11,15.24986076,-,-,4.71275091,21.21858788,0.00815278,4,4.52199984,0,14.10000038,-
Mon Aug 16 07:01:00 GMT+05:30 2021,16-Aug-2021 07:01:00.018,73.79247218,18.6301349,3.26,4.288,493.51129150390625,298.8,8.18026733,-1.23219299,-0.24659729,-0.04757512,-,-,-0.01403425,-0.03367977,-0.13520749,-0.1210515,-,-,-,-,-,-,7,0.546875,13.63354778,-,-,-,-,-,-,-,-,83,2.67177463,34.11764908,20.7843132,-,1673,-,-,-,-,-,-,-,-,1.59650528,26.60842133,-10.15625,1.5625,4.28800011,493.5112915,298.79998779,18.63013458,73.79247284,12,1.46000004,3.58290863,27,5.80150938,-,-,-,-,-,-,-,5.88235283,11.73600006,11,15.24986076,-,-,4.71275091,21.21858788,0.00815278,5,5.24300003,0,14.10000038,-
Mon Aug 16 07:01:01 GMT+05:30 2021,16-Aug-2021 07:01:01.018,73.79244318,18.63014732,3.66,4.288,491.7574462890625,291.9,8.26405334,-0.4995575,-2.79164124,-0.02421059,-,-,-0.01267663,-0.05442457,-0.2999464,-0.08102556,-,-,-,-,-,-,8.16666698,0.75384617,13.63354778,-,-,-,-,-,-,-,-,83,2.67671728,15.29411793,10.98039246,-,2044.75,-,-,-,-,-,-,-,-,1.00355196,16.72586632,-10.15625,0,4.28800011,491.75744629,291.8999939,18.63014793,73.79244232,11,0.82400036,3.58953714,27,2.90075469,-,-,-,-,-,-,-,0,13.17599964,14,12.50041294,-,-,5.96237612,16.77148819,0.01403472,6,6.546,0,14.10000038,-
Mon Aug 16 07:01:02 GMT+05:30 2021,16-Aug-2021 07:01:02.020,73.79241074,18.63016022,3.77,4.288,491.8900146484375,294.2,9.61677551,-0.00875854,1.4413147,-0.02714415,-,-,0.07417648,0.06052653,-0.07858665,-0.03563184,-,-,-,-,-,-,8.85714245,0.93939394,13.63354778,-,-,-,-,347.59317017,-,-,-,83,2.67671728,29.41176605,12.15686321,-,1072,-,-,-,-,-,-,-,-,1.83982015,30.66366959,-10.15625,0,4.28800011,491.89001465,294.20001221,18.63015938,73.7924118,12,0.57199955,3.58953714,27,4.35113192,-,-,-,-,-,-,-,0,13.57199955,13,12.50041294,-,-,6.23686457,16.03336334,0.01819722,7,7.54400015,0,14.10000038,-
Mon Aug 16 07:01:03 GMT+05:30 2021,16-Aug-2021 07:01:03.027,73.79237691,18.63017402,3.75,4.288,492.5093994140625,292.6,7.23216248,0.0032196,-2.31997681,-0.24203455,-,-,-0.1505256,-0.18304324,-0.24454503,0.00829823,-,-,-,-,-,-,9.5,1.13432837,13.63354778,-,-,-,-,347.59317017,-,-,-,83,2.67671728,50.98039246,20.3921566,-,1169,-,-,-,-,-,-,-,-,1.3825382,23.04230499,-10.15625,0,4.28800011,492.50939941,292.6000061,18.63017464,73.79237366,12,0.5,3.58953714,27,6.23662281,-,-,-,-,-,-,-,3.92156863,13.5,14,12.50041294,-,-,6.68914557,14.94928169,0.02163222,8,8.43900013,0,14.10000038,-
Mon Aug 16 07:01:04 GMT+05:30 2021,16-Aug-2021 07:01:04.018,73.79234101,18.63018623,4.19,4.288,492.27520751953125,293.3,8.21377563,-0.62644958,-0.71347046,-0.02513446,-,-,-0.06327983,-0.08639647,-0.12520139,-0.15473127,-,-,-,-,-,-,10.44444466,1.38235295,13.63354778,-,-,-,-,369.20635986,-,-,-,83,4.63846493,50.98039246,32.15686417,-,1364,-,-,-,-,-,-,-,-,2.06861877,34.4769783,-10.15625,0,4.28800011,492.27520752,293.29998779,18.63018608,73.79234314,11,2.91600037,6.22028399,27,8.55722618,-,-,-,-,-,-,-,7.45098066,15.08399963,18,32.47296524,-,-,6.69896269,14.92737389,0.02687222,9,9.42500019,0,14.10000038,-
Mon Aug 16 07:01:05 GMT+05:30 2021,16-Aug-2021 07:01:05.019,73.79229806,18.63019522,5.02,3.216,492.1353759765625,291.6,9.02540588,0.20672607,-1.07499695,-0.04373727,-,-,-0.04888346,-0.06272279,-0.05442457,-0.0480784,-,-,-,-,-,-,10.44444466,1.38235295,13.63354778,-,-,-,-,369.20635986,-,-,-,83,4.63846493,51.76470566,27.45098114,-,1364,-,-,-,-,-,-,-,-,2.06861877,34.4769783,-10.15625,2.34375,3.21600008,492.13537598,291.6000061,18.63019562,73.79229736,10,2.91600037,6.22028399,27,8.55722618,-,-,-,-,-,-,-,7.84313726,18.0719986,18,32.47296524,-,-,6.69896269,14.92737389,0.02687222,10,10.56099987,0,14.10000038,-
Mon Aug 16 07:01:06 GMT+05:30 2021,16-Aug-2021 07:01:06.021,73.79224589,18.63021468,5.84,3.216,491.96441650390625,290.3,9.97351074,-0.62406921,0.27772522,-0.04433538,-,-,0.09079622,0.06491907,-0.21769983,-0.10372399,-,-,-,-,-,-,11.5,1.66666663,13.63354778,-,-,-,-,348.33233643,-,-,-,83,4.66133976,43.52941132,25.09803963,-,1727.25,-,-,-,-,-,-,-,-,2.08640432,34.77340698,-10.15625,3.125,3.21600008,491.9644165,290.29998779,18.63021469,73.79224396,10,0.02400017,6.25095987,27,7.3969245,-,-,-,-,-,-,-,7.84313726,21.02400017,21,25.77018929,-,-,6.91320372,14.46477222,0.03477514,11,11.47299957,0,14.10000038,-
Mon Aug 16 07:01:07 GMT+05:30 2021,16-Aug-2021 07:01:07.019,73.79219198,18.63023924,6.14,3.216,491.818115234375,293.1,11.81704712,0.16123962,-1.85310364,0.20316303,-,-,-0.20278113,-0.23307528,-0.20818058,0.05418192,-,-,-,-,-,-,12.54545498,1.97142851,13.63354778,-,-,-,-,337.91680908,-,-,-,83,4.66133976,40.7843132,22.74509811,-,1889.5,-,-,-,-,-,-,-,-,2.43482065,40.58034515,-10.15625,2.34375,3.21600008,491.81811523,293.1000061,18.63023949,73.79219055,12,1.97599983,6.25095987,27,6.81677389,-,-,-,-,-,-,-,7.84313726,22.10399818,23,25.77018929,-,-,7.08435488,14.11531734,0.04023236,12,12.53199959,0,14.10000038,-
Mon Aug 16 07:01:08 GMT+05:30 2021,16-Aug-2021 07:01:08.021,73.79213167,18.63026416,6.72,4.288,492.3460693359375,291.4,10.18899536,-0.68151855,0.01914978,-0.04477093,-,-,0.03884561,0.01439863,-0.21110946,0.01928114,-,-,-,-,-,-,13.58333302,2.2957747,13.63354778,-,-,-,-,326.38082886,-,-,-,84,5.09550476,35.68627548,22.74509811,-,2041,-,-,-,-,-,-,-,-,2.43685246,40.61420822,-10.15625,-0.78125,4.28800011,492.34606934,291.3999939,18.63026428,73.79212952,12,0.80800056,6.83318424,27,6.23662281,-,-,-,-,-,-,-,7.84313726,24.19199944,25,23.83999825,-,-,7.29834461,13.70145226,0.04838569,13,13.47799969,0,14.10000038,-
Mon Aug 16 07:01:09 GMT+05:30 2021,16-Aug-2021 07:01:09.019,73.79207693,18.63027842,6.95,4.288,491.69647216796875,290.3,10.29434204,0.18518066,0.41419983,-0.04457286,-,-,0.06822602,0.05344776,-0.10323714,-0.07077527,-,-,-,-,-,-,13.58333302,2.2957747,13.63354778,-,-,-,-,313.00189209,-,-,-,84,5.09550476,35.68627548,20.3921566,-,2041,-,-,-,-,-,-,-,-,2.32616496,38.76941681,-10.15625,-0.78125,4.28800011,491.69647217,290.29998779,18.63027763,73.79207611,11,0.80800056,6.83318424,27,5.51143408,-,-,-,-,-,-,-,7.84313726,25.01999855,25,23.83999825,-,-,7.585742,13.18235111,0.04838569,14,14.47200012,0,14.10000038,-
