GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-100kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Ambient air temp(°C),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),CO₂ in g/km (Average)(g/km),DPF Pressure(psi),DPF Temperature(°C),Drivers demand engine % torque(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine RPM(rpm),Exhaust gas temp Bank 1 Sensor 1(°C),Exhaust gas temp Bank 1 Sensor 2(°C),Exhaust gas temp Bank 1 Sensor 3(°C),Exhaust gas temp Bank 1 Sensor 4(°C),Exhaust gas temp Bank 2 Sensor 1(°C),Exhaust gas temp Bank 2 Sensor 2(°C),Exhaust gas temp Bank 2 Sensor 3(°C),Exhaust gas temp Bank 2 Sensor 4(°C),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Mass Air Flow Rate(g/s),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 2 sensor 1(V),Relative Accelerator Pedal Position(%),Relative Throttle Position(%),Speed (GPS)(km/h),Speed (OBD)(km/h),Torque(Nm),Transmission Temperature(Method 1)(°C),Transmission Temperature(Method 2)(°C),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Wed Aug 18 06:45:36 GMT+05:30 2021,46:03.6,73.79215458,18.6302953,6.1,9.648001,495.7556152,112.7,9.50186157,0.38150024,-0.5602417,0.0011972,-,-,-0.00514028,0.99055356,0.04791975,-0.02531904,-,-,-,-,-,-,18.20339012,14.51351357,13.63354778,-,-,-,-,206.3134308,-,-,-,90,-,28.23529434,16.07843208,-,893,-,-,-,-,-,-,-,-,0.91701645,15.28360748,-14.84375,-1.5625,9.64800072,495.7556152,112.699997,18.6302948,73.7921524,0,21.95999908,-,29,4.931283,-,-,-,-,-,-,-,0,21.95999908,0,-,-,-,12.33261585,8.10841084,0.35643098,76,70.39399719,6.07299995,13.80000019,-
Wed Aug 18 06:46:05 GMT+05:30 2021,46:04.6,73.79291915,18.63016008,0.17,20.368,481.2476807,215,10.10758972,0.19953918,-0.12449646,-0.00032242,-,-,-0.0665652,0.92831916,0.03351956,-0.18834853,-,-,-,-,-,-,18.20339012,14.51351357,13.63354778,-,-,-,-,206.3134308,-,-,-,90,-,28.23529434,16.07843208,-,893,-,-,-,-,-,-,-,-,0.91701645,15.28360748,-14.84375,-1.5625,20.36800003,481.2476807,215,18.63015938,73.79291534,0,21.95999908,-,29,4.931283,-,-,-,-,-,-,-,0,-,0,-,-,-,12.33261585,8.10841084,0.35643098,77,70.39399719,6.96099997,13.80000019,-
Wed Aug 18 06:46:06 GMT+05:30 2021,46:05.6,73.79293836,18.63015836,0,20.368,482.0566406,0,9.84422302,0.35995483,-0.15083313,0.00203528,-,-,-0.04092377,0.95516592,0.04816395,-0.03264046,-,-,-,-,-,-,18.20339012,14.31999969,13.63354778,-,-,-,-,206.3134308,-,-,-,90,-,28.62745094,16.07843208,-,897.25,-,-,-,-,-,-,-,-,0.93121332,15.52022171,-15.625,0.78125,20.36800003,482.0566406,0,18.63015747,73.79293823,6,0,-,29,5.07632065,-,-,-,-,-,-,-,0,-,0,-,-,-,12.3235817,8.11435604,0.35643098,78,70.39399719,8.08100033,13.80000019,-
Wed Aug 18 06:46:07 GMT+05:30 2021,46:06.6,73.79292947,18.63015078,0,17.152,482.4533691,0,9.27201843,0.14447021,0.01197815,-0.00052882,-,-,0.00708103,1.0056864,0.04572348,-0.10488094,-,-,-,-,-,-,18.20339012,14.1315794,13.63354778,-,-,-,-,206.3134308,-,-,-,90,-,28.23529434,16.07843208,-,894.25,-,-,-,-,-,-,-,-,0.88217974,14.7029953,-15.625,-0.78125,17.15200043,482.4533691,0,18.63014984,73.7929306,7,0,-,29,4.78624535,-,-,-,-,-,-,-,0,0,0,-,-,-,12.31468964,8.12021446,0.35643098,79,70.39399719,9.01200008,13.89999962,-
Wed Aug 18 06:46:07 GMT+05:30 2021,46:07.6,73.79292947,18.63015078,0,17.152,482.4533691,0,9.81790161,0.42698669,0.588974,0.00397391,-,-,-0.0774136,0.91880149,0.00984588,-0.1793177,-,-,-,-,-,-,18.20339012,13.94805241,13.63354778,-,-,-,-,206.3134308,-,-,-,90,-,28.62745094,16.07843208,-,876.75,-,-,-,-,-,-,-,-,0.93251681,15.54194641,-15.625,0,17.15200043,482.4533691,0,18.63014984,73.7929306,7,0,-,29,5.07632065,-,-,-,-,-,-,-,0,0,0,-,-,-,12.30593777,8.12598991,0.35643098,80,70.39399719,9.84000015,13.89999962,-
Wed Aug 18 06:46:09 GMT+05:30 2021,46:08.6,73.79296422,18.63014409,0,16.08,486.09375,0,9.90887451,0.32164001,0.06465149,-0.00089107,-,-,-0.08533298,0.91343212,0.02082879,-0.13538763,-,-,-,-,-,-,18.20339012,13.94805241,13.63354778,-,-,-,-,206.3134308,-,-,-,90,-,28.62745094,16.07843208,-,876.75,-,-,-,-,-,-,-,-,0.93251681,15.54194641,-15.625,0,16.07999992,486.09375,0,18.63014412,73.79296112,7,0,-,29,5.07632065,-,-,-,-,-,-,-,0,0,0,-,-,-,12.30593777,8.12598991,0.35643098,81,70.39399719,11.06799984,14,-
Wed Aug 18 06:46:10 GMT+05:30 2021,46:09.6,73.79295913,18.63014176,0,12.864,485.9356689,0,9.95436096,0.66401672,-0.90261841,0.00558471,-,-,0.06385204,1.05815887,0.0171673,0.004945,-,-,-,-,-,-,18.20339012,13.76923084,13.63354778,-,-,-,-,206.3134308,-,-,-,90,-,28.23529434,16.07843208,-,891.5,-,-,-,-,-,-,-,-,0.88814598,14.80243301,-15.625,-0.78125,12.86400032,485.935669,0,18.63014221,73.79296112,7,0,-,29,4.931283,-,-,-,-,-,-,-,0,0,0,-,-,-,12.29731941,8.1316843,0.35643098,82,70.39399719,12.01099968,13.89999962,-
Wed Aug 18 06:46:10 GMT+05:30 2021,46:10.6,73.79295913,18.63014176,0,12.864,485.9356689,0,10.01422119,0.46769714,-0.04788208,0.00491218,-,-,-0.04438482,0.95492172,0.02570974,-0.09365384,-,-,-,-,-,-,18.20339012,13.59493637,13.63354778,-,-,-,-,206.3134308,-,-,-,90,-,28.62745094,16.07843208,-,868.25,-,-,-,-,-,-,-,-,0.90308774,15.05146217,-15.625,0.78125,12.86400032,485.935669,0,18.63014221,73.79296112,7,0,-,29,4.931283,-,-,-,-,-,-,-,0,0,0,-,-,-,12.28883266,8.13729954,0.35643098,83,70.39399719,13.06799984,13.89999962,-
Wed Aug 18 06:46:12 GMT+05:30 2021,46:11.6,73.7929637,18.63013358,0,11.792,487.9019775,0,9.40370178,0.10617065,-0.68473816,0.00028907,-,-,-0.08265743,0.91343212,0.00764961,-0.18078291,-,-,-,-,-,-,18.20339012,13.42500019,13.63354778,-,-,-,-,206.3134308,-,-,-,90,-,28.62745094,16.47058868,-,876.5,-,-,-,-,-,-,-,-,0.93127286,15.52121449,-15.625,0.78125,11.79199982,487.9019775,0,18.63013268,73.79296112,6,0,-,29,5.22135878,-,-,-,-,-,-,-,0,0,0,-,-,-,12.28047276,8.14283943,0.35643098,84,70.39399719,14.02200031,13.89999962,-
Wed Aug 18 06:46:13 GMT+05:30 2021,46:12.6,73.79297645,18.63013054,0,10.72,489.3026123,0,9.86099243,0.24024963,0.2059021,0.00479556,-,-,-0.04950018,0.94271934,0.0066728,-0.21861102,-,-,-,-,-,-,18.20339012,13.42500019,13.63354778,-,-,-,-,206.3134308,-,-,-,90,-,28.62745094,16.07843208,-,885,-,-,-,-,-,-,-,-,0.91400725,15.23345375,-15.625,0.78125,10.72000027,489.3026123,0,18.63013077,73.79297638,7,0,-,29,5.07632065,-,-,-,-,-,-,-,0,0,0,-,-,-,12.27223682,8.14830399,0.35643098,85,70.39399719,15.01599979,13.89999962,-
